文章類別,文章標題,文章內容,文章來源,日期,文章網址,文字雲,關係圖,文章摘要
棒球 ( Baseball ),[討論] 所以到底領先幾分不能盜壘？,棒球場上不成文的規定，大幅領先時不能盜壘，不然就是在羞辱對手，對手會森七七之前台鋼陳文杰領先6分盜壘，下一個打席遭到觸身球，因為對手不爽但我爪昨天領先8分，結果最後被倒打13分輸掉！本季第三次領先8分被翻盤！所以幾分叫大幅領先？誰再跟我說大幅領先不能盜壘的？！----Sent from BePTT on my iPhone 12--,PTT,2024-09-13,https://www.pttbrain.com/ptt/article/M.1726188217.A.2C7,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/f7235957-8875-43f7-b4e7-a6e37804fcd0,https://d1pxdrw6gckt4w.cloudfront.net/network/eac25cb9-4d2f-4f61-9fd4-5e0cdfd8ebe3,棒球場上有一個不成文的規定，即在大幅領先時不能盜壘，否則被視為羞辱對手，可能會引發對方不滿。例如，台鋼隊的陳文杰在領先6分時盜壘，結果下一個打席就遭到對手的觸身球報復。不過，作者提出質疑，因為他所支持的球隊在領先8分的情況下，最終被對手逆轉打敗，這是本季第三次發生類似情況。作者因此質疑何為“大幅領先”以及是否應堅持這種規定。
八卦 ( Gossiping ),[新聞] 陳佩琪親上火線 邱毅：慫恿者應該是民眾,備註請放最後面 違者新聞文章刪除1.媒體來源:聯合2.記者署名:楊德宜3.完整新聞標題:陳佩琪親上火線 邱毅：慫恿者應該是民眾黨最大內鬼4.完整新聞內文:民眾黨主席柯文哲涉京華城弊案遭羈押禁見，柯文哲妻子陳佩琪昨天接受媒體專訪說明金流，並淚訴「我們已被抄家滅族」。前立委邱毅在臉書「邱毅『談天論地話縱橫』」表示，「那個人」不斷要陳佩琪對外發言，講的愈多、問題愈多，只是提供更多題材讓綠營打你，讓綠媒炒作，最後害了柯文哲，害了民眾黨，也害了自己，甚至還連累了小孩。邱毅表示，那個慫恿陳佩琪不斷講話的人，應該就是民眾黨最大的內鬼，「尤其如果他懂法律訴訟攻防，懂檢察官辦案手法，懂媒體的嗜血殘酷，懂賴清德要置柯文哲於死地，他就該阻止陳佩琪亂講話，怎麼還會讓陳佩琪持續對外發言呢？」5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,PTT,2024-09-13,https://www.pttbrain.com/ptt/article/M.1726200174.A.FBC,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/e32cb457-9e36-4dd4-b419-656ca4530641,https://d1pxdrw6gckt4w.cloudfront.net/network/2afde901-35d4-4a9d-9aa5-7238aeaac368,民眾黨主席柯文哲因京華城弊案被羈押禁見，其妻子陳佩琪接受媒體專訪並淚訴家族遭受的困境。前立委邱毅在臉書上表示，有人不斷慫恿陳佩琪對外發言，導致更多問題和媒體炒作，最終害了柯文哲、民眾黨，也連累了家人。邱毅認為，這個慫恿者應該是民眾黨內最大的內鬼，若此人真的了解法律訴訟、檢察官辦案手法和媒體操作，應該阻止陳佩琪亂講話，而不是讓她繼續對外發聲。
八卦 ( Gossiping ),[爆卦] 林義雄反核團今天辦紀念餐會,林義雄成立的人民作主志工團，今天辦三十周年紀念餐會。恕我直言，它們在新聞稿羅列，自1994年起，從核四公投促進會，到人民作主志工團。最新經歷是2018年，擺脫鳥籠公投法。咦，現在不是2024年嗎？消失的六年呢？它們不敢說，2018年以核養綠公投，被中選會竄改連署合格數，是黃士修絕食抗議加法律訴訟，才救回民主投票的機會。對了，六年前的今天，正好就是我開始絕食的日子。林義雄一點也沒吭聲。它們不敢說，2019年立法院臨時會，國安類的第一優先法案，完全針對黃士修的公投法修正條款，一天之內三讀強行脫鉤大選，再也不可能有公投通過。林義雄一點也沒吭聲。它們不敢說，2021年核四公投，應是林義雄的宿願，竟由黃士修實現。卻因脫鉤大選，投票率低到正反方都沒過門檻，證明公投制度被徹底扼殺。林義雄一點也沒吭聲。它們在新聞稿宣稱，2014年4月22日，林義雄先生展開「落實民主 停建核四」禁食行動。實情是，林義雄威脅政府停建核四，強迫人民為他的私慾買單。聲援他的反核人士，還大喇喇在電視上自爆，黃士修的絕食，跟你玩真的，2018年9月13日，七天七夜只喝水，在馬路旁日曬雨淋，為的就是抹殺假聖人的存在。我沒有要你支持或反對核能，而是對抗政府違法，奪回選擇的自由，才是真正的人民作主。如今，林義雄帶領的這一幫人，又在蠢蠢欲動。反核團體真是好，有錢有勢有人罩，吃香喝辣一直爽，升官發財有門道。不像我們以核養綠志工苦哈哈，領銜人還得自掏腰包。我只想問一句：所以你們家詐騙頭子，這幾年到底死去哪了？P.S.比起什麼《迢迢民主路30冬—志工自選文集》，建議看《無煙硝的革命：以核養綠公民運動紀實》卡實在啦，裡面還有更多不為人知的祕辛。參考連結：黃士修：恕我直言，這就是一群戴著斗笠的江湖騙子 入場14:00~14:20 來賓致詞 、<超追民主路30冬-志工自選文集） 新書發表14:20~15:40 綜合座談：人民作主還權於民的時代意義人民作主 全民國防： 吳怡農 （壯闊台灣執行長）人民作主 憲政時刻： 蘇彥圖 （中研院法律所研究員）人民作主 青鳥接棒： 許冠澤 （經濟民主連合副秘書長）15:40~15:50 休息 （播放行踏影片 )15:50~17:10 專題演講： 要有一個人 （主講人： 楊斯棓醫師）18:00~20:00 餐敘： 二樓蘇杭餐廳 ( 憑餐券入場）--,PTT,2024-09-13,https://www.pttbrain.com/ptt/article/M.1726189491.A.38B,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/29b8212c-87b9-460d-b5ff-81d2a9e93339,https://d1pxdrw6gckt4w.cloudfront.net/network/24a3f881-e300-4f01-b103-59453bf52ec7,林義雄成立的人民作主志工團今日舉辦三十周年紀念餐會，回顧自1994年起的歷程，包括核四公投促進會及2018年擺脫鳥籠公投法等。文章作者指出，2018年以核養綠公投遭中選會竄改連署合格數，黃士修透過絕食抗議和法律訴訟才挽救了民主投票機會。而2019年立法院臨時會針對黃士修修正公投法條款，強行脫鉤大選，使公投通過變得不可能。2021年核四公投因低投票率未達門檻，顯示公投制度被扼殺。作者批評林義雄對這些事件默不作聲，並指林義雄2014年的禁食行動實為威脅政府停建核四，強迫人民為其私慾買單。作者強調，以核養綠志工團體為捍衛人民選擇自由而奮鬥，並質疑反核團體有錢有勢，與以核養綠志工面臨的困境形成對比。
八卦 ( Gossiping ),Re: [新聞] 快訊／柯文哲遭北檢二度提訊露一抹微,"※ 引述《s505015 (s505015b大)》之銘言：: 而只有不是什麼很實質的證據搞圖利沒找到收賄證據 硬是要用圖利罪去搞 其實成功率很低但遇到沒下限的法官很難說 只是真的這樣沒下限恐怕賴清德還要拿捏看看 拿犧牲司法的公信力去換取值不值得還有太亂搞也會傷民進黨形象 甚至搞到美國爸爸來關心之所以要說圖利罪成立機率很低 是因為本案有幾個關鍵特性到底容積率合不合法 說真的現在就各說各話 除非行政法院下定奪這根本不是刑事法院可以隨意下結論的 幹那些法官懂什麼可能連容積率是啥 容積率是怎麼算 相關法規等自己都還沒搞懂如果要說監察院糾舉當客觀參考 也很有問題直接把560%當上限基準 否決地方政府自治裁量權 根本搞烏龍裡面法源依據也搞錯再來因為法律上有爭議尚待釐清 當時候的時空背景下多數都委會成員無異議通過 誰能知道明知違法而為之?幹 當自己是法律專家 自己一竿子打翻一群人多數的主張嗎?還有阿 有些人就愛事後馬後炮 就公務人員死尿性而已反正也不知道違反什麼法 基於自保 先來個 有疑慮 撇清責任最好整個事情打掉推掉 最省事 但違反什麼法律 也不說就只是拿有疑慮打哈哈 那既然有疑慮 當然就是請專業的去討論進一步了解人家本來就有爭取自己權利的權力 不只京華城 你能提出計畫讓委員會去討論看要不要給予寬待 本來就是在明訂規範內你拿個有疑慮來擋是啥小?不然就乾脆說清楚違反了什麼法 窒礙難行 直接把整個陳情提案否決掉不就好了疑慮疑慮 疑啥小慮 公務員自保的死尿性而已在那邊話說到一半又說不清楚 那就是多人討論評估 不是這樣嗎?話說回來 目前證據 也真的看不出來柯p有積極介入下指導棋什麼""怎樣都行,快就好"" 本來就是阿 如果提出的方案不合理 趕快否決就好柯p有說盡快通過寬待就好?偵什麼""TO彭副：他們的結論是什麼？原則很簡單，公務員不坐牢。Ko""這句話正常人解讀就是 原則很簡單 遵守法律規範就好到底柯p是那裡有一字一句下指導棋要都委會放水通過的?又人家都委會本來就有那麼大的權力去裁量不見法官心證亂判 人民也只能莫可奈何? 怎麼不說法官圖利民進黨整個事情就是一個鬧劇和現代版文革  沒關係  我這輩子不會再投民進黨過去我投小英 投陳其邁 支持霸韓 給民進黨一個機會重新試試看看到賴清德上台後的所作所為 司法爛成這樣 整個讓我都心寒了...--幹 一個地方方烏煙瘴氣 荒廢在那邊的 你覺得對台北市是好事情 很光榮當地住戶還很歡迎改建 地方首長本來就是基於整個台北發展考量民眾黨的的屬性 裡面很多人當初都是投小英 英迷不少(但聽說當初很多是一例一休時候開感反感小英) 那時候綠跟第三勢力還沒鬧僵到小英第二參選 對手是韓國瑜  相比下多數人也是投給小英但說真的看了韓國瑜這陣子的表現  我真的覺得他沒那麼壞也沒那麼草當初真的是被洗腦了 一起在那邊喊罷韓 想說給陳其邁試試看 對拉 陳其邁是還OK拉說真的 但他所屬的政黨 民進黨 現在真的讓我覺得很感冒...以後我不會買單了",PTT,2024-09-13,https://www.pttbrain.com/ptt/article/M.1726226741.A.1F5,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/410b26cc-02a0-4491-b92a-93d098b067d1,https://d1pxdrw6gckt4w.cloudfront.net/network/8599308c-0536-441d-81fe-79cc0c2b187b,柯文哲遭北檢二度提訊引發熱議，文章引述網友言論，認為此案缺乏實質證據，成功率低且可能損害司法公信力。文中提到容積率合法性爭議，認為這應由行政法院裁決，而非刑事法院。文章批評法官可能不懂專業知識，並質疑監察院的糾舉是否客觀。提到當時多數都委會成員無異議通過，認為難以證明柯文哲積極介入。作者表示對現代司法的不滿，認為整事件像鬧劇，並表示對民進黨失望，未來不會再支持。最後提到一些民眾黨成員曾支持小英，對韓國瑜的看法也有所改變。
政治,陳佩琪ATM存上百萬涉洗錢？蔡正元曝檢方設陷阱：不存才是隱匿犯罪所得,民眾黨主席柯文哲涉入京華城容積獎勵案被羈押禁見，有周刊報導，柯文哲妻子陳佩琪曾在2個關鍵時間點密集到ATM存入逾619萬元，被檢廉懷疑涉嫌洗錢。對此，前立委蔡正元於民眾黨官方節目《民眾之聲》中分析，洗錢罪是「隱匿犯罪所得」，必須是現金才能隱匿，但陳佩琪把錢存入ATM就曝光了，難道她是在曝光犯罪所得？這也不是洗錢罪，檢方應該正在設陷阱，想把她扣上財產源不明罪。蔡正元指出，柯文哲花4300萬元購置商辦，被外界講成見不得人的事，就是因為社會不知道政治獻金跟選舉補助款並不相同，政治獻金只能做政治使用，每筆都要清楚交代如何使用，完全不能做私人使用，柯文哲在這方面並未對不起任何小草的捐款。蔡正元續指，選舉補助款並非政治捐款，沒有用途的限制，也可以用於私人，像他就曾經用來買車，前總統陳水扁還拿給兒子娶媳婦，「你去調查所有民進黨立法委員，他們選舉補助款幹什麼，一大堆人吃喝嫖賭我敢講！我就看一大堆民進黨員在高級酒店裡面。」蔡正元認為，柯文哲花費4300萬元購買商辦，應該是給民眾黨開會用，或自己作為辦公室使用，「他只是不虛假啦」，所以成立一個基金會，再用基金會名字購買；這個錢是自己買房子的，房屋稅、買賣等，都要併在柯文哲的個人所得裡一起繳納，他如果給基金會，一毛錢都不用繳。蔡正元也提到，近期還有人說陳佩琪去ATM存款涉嫌洗錢罪，這就是在騙大家不懂法律，洗錢罪是隱匿犯罪所得，必須證明陳佩琪每次去ATM存錢屬於犯罪所得，但現金才能稱為隱匿，把錢存入ATM就曝光了，難道陳佩琪是在故意曝光犯罪所得？檢方現在應該在故意設陷阱，想辦法將她扣上財產源不明罪。更多風傳媒獨家新聞：‧ 幕後》聽到柯文哲被羈押禁見的那一刻　平常「惦惦」的台北市都發局公務員變這樣（相關報導：「北檢被看破手腳」　郭正亮揭民眾黨改變策略：柯文哲跟檢方對賭2個月｜更多文章）‧ 幕後》「除非犯了白癡的錯！」柯文哲早不滿彭振聲　知道「她」辦京華城案就放心了‧ 幕後》和柯文哲太太陳佩琪沒很熟！黃珊珊為何突然變閨蜜？　蔡壁如怎麼那麼氣她？,風傳媒,2024-09-13,https://www.storm.mg/article/5238345,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/9beb3c9c-4800-4c22-93f0-8754fe4bd12f,https://d1pxdrw6gckt4w.cloudfront.net/network/871aa556-dd4d-456d-a97e-ac61c1f174a7,民眾黨主席柯文哲因涉入京華城容積獎勵案被羈押禁見，周刊報導其妻陳佩琪曾在關鍵時間點密集存入逾619萬元，被檢廉懷疑涉嫌洗錢。前立委蔡正元在民眾黨節目中分析，洗錢罪是隱匿犯罪所得，現金才能隱匿，但陳佩琪把錢存入ATM就曝光了，這不是洗錢罪，檢方可能設陷阱企圖扣上財產源不明罪。蔡正元指出，柯文哲花4300萬元購置商辦，被外界誤解是因為不清楚政治獻金和選舉補助款的區別。柯文哲並未對不起捐款者，選舉補助款可用於私人用途。蔡正元認為柯文哲購買商辦應是為民眾黨開會或自用，並指出檢方對陳佩琪的存款指控是誤導，企圖設陷阱。
政治 國內 財經,Gogoro爆用中國製關鍵零組件　消費者買車補助會被討回？經濟部回應了,Gogoro電動機車傳出零配件洗產地，違反購買電動機車的補助資格。經濟部表示，已展開行政調查，要求廠商提供資料以釐清是否有違規，9月底將召開審查會議；若廠商違規，會要求業者負責任，並不會向消費者討回購車補助。媒體報導，睿能創意（Gogoro）車款傳出使用中國製關鍵零組件，包括銷售超過萬台Gogoro VIVA系列使用中國製馬達，卻仍申請政府補助，違反經濟部推動電動車產業補助實施要點。對於Gogoro電動車零組件涉及洗產地，違反經濟部推動電動車產業補助實施要點。經濟部產業發展署官員表示，已經接獲檢舉並展開行政調查，要求廠商提供相關資料，將於9月底召開審查會議。產發署官員說明，當初業者來申請車款時符合國產化要求，因此購買該型電動車的消費者可獲新台幣7000元補助。若廠商申請車款經審查後不符合國產化要求，產發署會要求廠商負起責任，並不會向消費者討回7000元補助。經濟部將於9月底召開審查會議，產發署官員表示，將釐清廠商是否違規，後續廠商可能面臨的罰則和處分仍須視實際審查結果而定。根據「經濟部提升電動機車產業補助實施要點」，馬達組裝、定子與轉子（除永久磁鐵外）的零組件與材料及控制器需為國內產製，廠商電動機車的國產化條件若經審查通過，購買該電動機車款的消費者即可獲得相關補助。更多風傳媒獨家新聞：（相關報導：股價暴跌剩零頭！Gogoro為何步下神壇　財訊揭3致命傷：市場想像直接幻滅｜更多文章）‧ 股價暴跌剩零頭！Gogoro為何步下神壇　財訊揭3致命傷：市場想像直接幻滅‧ Gogoro股價跌到剩零頭！謝金河點出台美新創兩樣情：在美國上市恐是走錯路,風傳媒,2024-09-13,https://www.storm.mg/article/5238405,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/e9385867-73a7-4c6f-8e1d-5b3125606564,https://d1pxdrw6gckt4w.cloudfront.net/network/db3b166e-4eba-412f-8894-c89d8d91f695,Gogoro電動機車被爆使用中國製關鍵零組件，涉嫌洗產地，違反經濟部的電動車產業補助規定。經濟部已展開行政調查，要求廠商提供相關資料，並將於9月底召開審查會議。若確認違規，經濟部會要求廠商負責，但不會向消費者追回已發放的購車補助。據報導，Gogoro VIVA系列車款使用中國製馬達，卻仍申請政府補助，可能面臨相關罰則和處分。根據現行規定，電動機車的馬達組裝、定子與轉子及控制器需為國內產製，才能獲得補助。經濟部將在審查會議後釐清是否有違規情事。
政治 軍事,親俄駭客癱瘓憲兵指揮部網站　中華電信也遭殃,總統賴清德日前受訪時指稱，「中國為何不向俄羅斯取回清朝時割讓的土地？」引發親俄羅斯駭客組織不滿，繼昨（12）日陸續攻擊政府、證交所和銀行等網站，今（13）日晚間則是攻入憲兵指揮部官網及中華電信，目前憲兵指揮部網站已無法進入。親俄駭客NoName057、RipperSec近期對台灣採取「分散式阻斷服務」（DDoS）攻擊，讓政府、銀行等網頁運作緩慢，甚至導致無法運作，行政院發言人李慧芝今日表示，行政院對於國際駭客近期對各國進行無端的網路滋擾、造成區域各國嚴重困擾一事表達嚴厲譴責，兼任行政院國家資通安全會報召集人的行政院副院長鄭麗君，已要求數位發展部資通安全署密切掌握相關情況，並協助各機關共同加強防護應變。李慧芝表示，對於近期國際駭客族群對包含台灣等許多國家所為的網路侵擾攻擊，政府資安及國安單位皆有掌握情資並持續關注，並已通知中央地方各機關注意聯防，政府也將持續透過國安單位協力各國應對網路威脅聯防應處，以維護整體資通訊安全，請國人放心。儘管國安單位已經掌握情資，但親俄駭客攻擊仍未停歇，在晚間又攻入憲兵指揮部官網及中華電信，導致憲指部官網現已無法進入，中華電信官網則因為有保護機制，仍可以正常運作。值得注意的是，憲兵指揮部指揮官鄭禎祥中將在上個月才與中華電信執行副總經理簡志誠會面，雙方針對關鍵基礎設施防護作為實施研討，當時鄭禎祥提到「作戰首重通訊」希望與中華電信加深技術支援合作，強化戰時指管通聯韌性，並藉年度實兵演練，驗證區域聯防機制及戰術作為。只是雙方現在卻直接遭到駭客攻擊，恐怕是始料未及。憲兵指揮部回應，憲兵指揮部網頁於傍晚6時21分時許經監控發現異常，已在第一時間啟動相關防禦復原機制，並針對網頁實施維護作業。將依現有機制加強防護應變，以維憲兵整體資訊安全。更多風傳媒新聞：（相關報導：幕後》和柯文哲太太陳佩琪沒很熟！黃珊珊為何突然變閨蜜？　蔡壁如怎麼那麼氣她？｜更多文章）‧ 為了賴清德一句話？親俄駭客攻擊台灣　證交所、兆豐金、彰銀網站都受害‧ 證交所大當機！官網載入遲滯「轉圈圈」　搶修一下午終恢復正常,風傳媒,2024-09-13,https://www.storm.mg/article/5238381,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/727397e4-9a9e-4162-8a7a-4205d5a7abe6,https://d1pxdrw6gckt4w.cloudfront.net/network/8ef141a9-bc50-4eff-9b77-fc2e9a576698,總統賴清德的一句話引發親俄羅斯駭客組織不滿，導致台灣多個政府機構和企業網站遭受攻擊。親俄駭客NoName057和RipperSec近期對台灣展開「分散式阻斷服務」（DDoS）攻擊，讓多個網站運作緩慢甚至無法運作。特別是在13日晚間，憲兵指揮部官網和中華電信再度成為攻擊目標，憲兵指揮部官網無法進入，中華電信官網則因有保護機制而未受到影響。行政院對此表示嚴厲譴責，並已要求數位發展部資通安全署密切監控及協助各機關加強防護。憲兵指揮部也啟動防禦復原機制，並進行網頁維護作業，以維護資訊安全。儘管國安單位已經掌握情資，但駭客攻擊仍未停歇，政府將持續與國際合作應對網路威脅。
國內,台灣失智症2040恐突破70萬人！嘉義市辦「長者多媒體懷舊展」邀民眾回憶過往,國際失智症協會（ADI）將每年9月訂為「國際失智症月」，根據國發會今年公佈的人口推估資料，台灣失智症人口已超過37萬人， 2030年預計達到50萬人，2040年恐突破70萬人。爲響應國際失智症月，嘉義市政府衛生局偕民團今（13）日舉辦「長者多媒體懷舊展」，14日起將於南院旅墅展出失智者珍貴的老照片，以及勇壯族分享Podcast老照片故事，讓民眾透過老照片感受風土人情、回憶共同的過往，同時關注失智症議題，提早因應超高齡社會的來臨。嘉義市政府衛生局與嘉基失智症整合中心、智邦公益館、嘉義市攝影學會9月14日至9月30日於南院旅墅將共同舉辦「長者多媒體懷舊展」，並於今日舉行開幕記者會，邀請多位議員、里長，以及今年度失智友善示範社區（朝陽里與華南里）的店家與友善天使等貴賓出席，共同見證這一重要時刻。嘉義市政府衛生局長廖育瑋提到，目前嘉義市失智症患者推估有4千多人，失智症對患者及其照顧者、家屬、社區及社會造成嚴重負擔。嘉義市政府多年來積極推動失智症的防治及照護工作，113年度更整合「失智友善社區計畫」及「憶城為嘉計畫」，透過多元宣導及創新策略，為失智者及其家屬建構更友善的環境，包含此次的展出也是創新的影音體驗。曾舉辦過2次失智老照片攝影活動的發起者，嘉義基督教醫院失智症整合中心主任陳誠仁表示，活動初衷是希望讓失智長者透過老照片的故事，重新勾勒出深藏的記憶，並讓照顧者了解到他們曾經的榮耀與人生精彩片段。這次選在失智友善組織南院旅墅展出，剛好也在今年度輔導的失智友善示範社區（朝陽里與華南里）轄內，期盼旅客在中秋佳節來嘉住宿或用餐的同時，能夠了解失智者的人生故事，增進對失智症的了解。此外，嘉義市政府衛生局指出，2022年起由智邦公益館與市政府衛生局合作「阿公阿嬤分享不NG」計畫，開創「時尚老人 on air頻道」，今年培訓第二屆20位新學員，透過Podcast分享「一張老照片」的故事，不管是學生時期與老師互動的過程、或年輕時出遊與名人的奇遇記、小時候參加婚禮的經驗等等，將老照片中的青春往事通通透過podcast說給大家聽。智邦公益館執行長李奇穎認為，在台灣即將進入「超高齡社會」的時候，讓長者透過學習新科技，自我挑戰、開拓新視野，針對其「腦力、體力、社會力」做「三力運動」，絕對是預防失智及延緩失能的好方法，而且透過自己熟悉語言以及融入豐富人生經驗的故事內容，能引發不同世代的好奇以及同理，進而促進世代交流及親密感。（相關報導：柯志恩高雄打遍民進黨無敵手？黃暐瀚點出3原因：民調讓國民黨士氣大振｜更多文章）嘉義市政府衛生局指出，本次展覽於9月14日至30日在南院旅墅展出，邀請市民朋友踴躍參加並於活動後分享回饋，就有機會參加抽獎送南院旅墅住宿券。嘉義市政府衛生局於失智症月推出系列活動【桃城 拾憶九久】最新訊息可至嘉義市政府衛生局網站及「嘉市A健康」臉書查詢。,風傳媒,2024-09-13,https://www.storm.mg/article/5238371,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/cab2ebc8-c4fc-4cd0-8047-66b020ec266b,https://d1pxdrw6gckt4w.cloudfront.net/network/50ef9efd-825a-43db-8277-cac378d20e0d,嘉義市政府衛生局為響應國際失智症月，舉辦「長者多媒體懷舊展」活動，展覽於9月14日至30日在南院旅墅展出，內容包括失智者珍貴的老照片及Podcast故事分享，旨在透過懷舊照片讓民眾回憶過往，並關注失智症議題。展覽期間還有多位議員及失智友善示範社區的貴賓出席開幕記者會。嘉義市目前約有4千名失智症患者，市政府多年來積極推動失智症防治及照護工作，今年更整合「失智友善社區計畫」及「憶城為嘉計畫」，希望為失智者及其家屬創造更友善的環境。展覽發起者陳誠仁表示，希望透過老照片故事，幫助失智長者重拾記憶，並讓照顧者了解他們的過往與榮耀。此外，智邦公益館與市政府合作的「阿公阿嬤分享不NG」計畫，透過Podcast分享老照片故事，鼓勵長者學習新科技，延緩失智。活動期間市民參與並分享回饋，有機會抽獎獲得住宿券。最新活動訊息可至嘉義市政府衛生局網站及其臉書查詢。
風生活 品味生活 市場動態 汽車,Volkswagen ID.BUZZ 搶先亮相！單一長軸 Pro S 車型販售、預接單價自 239.8 萬起！,"起初，藉由和 Volkswagen Beetle 相同的平台進行延伸，創造出足以兼具人、貨兩載並且就此風靡數十載的 Transporter 車系，以及隨著市場需求進一步細分的 Multivan、California、Caravelle 等等車型；邁入 21 世紀最重要的新能源領域，Transporter 車系自然少不了純電車型的推出，也就是 ID. BUZZ！ 事實上 Volkswagen 福斯商旅針對 ID.BUZZ 的規格設定，同時具有身型較為俐落、也愈加經典的短軸版車身，以及目前正處預售階段、預計今年底以前陸續交車的長軸版設定，則是有著 4,962 x 1,985 x 1,927 mm，以及 3,239mm 超長軸距，車色選項除了展示車的珍珠黑與同屬單色系列的香草白、極光銀、星空藍外，亦有需加價 15.8 萬選配的星空藍/香草白、月桂綠/香草白等雙色版本。（相關報導：2024 BMW i5 M60 xDrive 試駕：壓倒性的動力優勢，舒適高檔的豪華電動車｜更多文章）取自數十年前 T1 世代車款的諸多設計元素，ID.BUZZ 雖是個以純電驅動的新能源車款，但卻可以看到許多值得玩味的內外細節，諸如那經典的車身腰線以及仿造引擎散熱孔的 D 柱飾板等，並且仰賴 MEB 模組化平台造就出極短的前懸身和短車頭的樣貌，將車室空間近一步放大；當然，配備層面也依然符合目前主流的需求，前後均是 LED 光源的 IQ.LIGHT 智慧燈組，和有些出乎意料的 19 吋 Tilburg 式樣輪圈。 ",風傳媒,2024-09-13,https://www.storm.mg/lifestyle/5238372,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/ccc6a985-78df-46a6-90ed-25cd35ea0c80,https://d1pxdrw6gckt4w.cloudfront.net/network/04e995fd-1d5e-4702-af1a-4b42d69f10f3,"Volkswagen 推出全新純電車型 ID.BUZZ，延續 Transporter 車系的經典設計，並融合現代新能源技術。ID.BUZZ 擁有俐落的短軸版車身及預售中的長軸版，長軸版車身尺寸為 4,962 x 1,985 x 1,927 mm，軸距達 3,239 mm。車色選擇多樣，除了單色系列，還有加價選配的雙色版本。ID.BUZZ 設計上保留了許多 T1 世代的元素，如經典腰線和 D 柱飾板等。車內空間大幅提升，搭載 MEB 模組化平台，前後均配置 LED 智慧燈組和 19 吋 Tilburg 式樣輪圈。該車型以 239.8 萬起預售，預計今年底前交車。"
政治 國內,行政院拍板！明年起最低工資2萬8590元、時薪190元　估逾200萬人受惠,勞動部5日提報最低工資審議委員會，針對明年最低工資審查結論一案，行政院發言人李慧芝今（13）日表示，行政院長卓榮泰已核定每月最低工資為2萬8590元，每小時最低工資為190元，將自明年1月1日實施，卓榮泰並感謝最低工資審議委員會，在考量勞工生活需求以及產業財務負擔後作出結論，也讓經濟發展的果實能與勞工共享。李慧芝指出，此次最低工資的調整，是首次依據甫施行之《最低工資法》程序，由最低工資審議委員會按照法律規定，參採消費者物價指數年增率擬訂調整幅度等標準，就最低工資調整金額進行審議，並提出調整建議，本次會議審查結論，即由現行每月基本工資2萬7470元，調整為2萬8590元，現行每小時基本工資183元，調整為190元，行政院已依此調整建議核定，並自明年1月1日實施。李慧芝補充，明年度調升最低工資，有關每月最低工資部分，預估約有189.5萬名勞工，其中本國勞工152.7萬人，外籍勞工36.8萬人受惠；每小時最低工資部分，預估約有67.68萬名本國勞工受惠。,風傳媒,2024-09-13,https://www.storm.mg/article/5238331,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/4f1c8eac-3e75-4151-8a34-46aa6401d209,https://d1pxdrw6gckt4w.cloudfront.net/network/f6698f0b-b22b-4a28-8fbc-a5bbcc1f9b88,行政院決定自明年1月1日起調升最低工資，每月最低工資將由現行的2萬7470元調整為2萬8590元，每小時最低工資由183元調整為190元。此調整是依據新施行的《最低工資法》程序，由最低工資審議委員會參考消費者物價指數年增率等標準，審議並提出調整建議後，經行政院核定。此次調整預計將惠及約189.5萬名勞工，包括152.7萬名本國勞工和36.8萬名外籍勞工；每小時最低工資的調升，則預計惠及約67.68萬名本國勞工。行政院長卓榮泰感謝審議委員會在考量勞工生活需求和產業財務負擔後作出結論，並強調此舉有助於共享經濟發展的果實。
