文章類別,文章標題,文章內容,文章來源,日期,文章網址,文字雲,關係圖,文章摘要
八卦 ( Gossiping ),[問卦] 女友露營要跟男性朋友睡同個帳篷,剛剛跟女友發生一點小爭執女友說這兩天要跟以前的朋友去露營烤肉大概五男二女，兩天一夜而且因為場地限制，女友要跟一位男生睡同一個帳篷另一位女生則是跟她男友睡據我所知跟女友同帳篷的那位男生之前跟女友有曖昧過我一直跟女友說我今天也有請特休我也想跟，但一直被女友拒絕女友說你乖，回來再給你內射請問我該？--,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726444520.A.A67,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/dcbd6a15-8a08-41e1-8141-57dfe88509b7,https://d1pxdrw6gckt4w.cloudfront.net/network/c5042988-74d4-4c6d-bab7-a8e5bdf52f46,原PO和女友發生爭執，因為女友計劃和五男二女的朋友們一起去露營烤肉，並且由於場地限制，女友將和一位曾經與她曖昧過的男生共用一個帳篷，而另一位女生則和她的男友同睡。原PO表示自己也請了特休想要一同參加，但女友堅決拒絕，還安慰原PO說回來會有獎勵，這讓原PO感到困惑和不安，於是上網詢問應該怎麼處理這種情況。
八卦 ( Gossiping ),[問卦] 經營7年怎麼才庭訊1小時〓〓,如題經營7年這麼長怎麼1小時就問完惹北檢什麼時候辦事效率這麼高有沒有卦？〓〓--,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726459881.A.5E6,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/20054145-a3dc-4c9b-b173-b1ca69fe45d3,https://d1pxdrw6gckt4w.cloudfront.net/network/6a10ce05-602b-4bc0-bbac-bd7f7bb53289,有網友發問，經營了7年的案件為何庭訊只花1小時就結束，質疑北檢何時辦事效率變得這麼高。這引發了網友的討論和疑問，是否有什麼特別原因或內幕。網友們普遍對此表示驚訝，並期望了解更多細節。
八卦 ( Gossiping ),[新聞] 快訊／「經營7年檢調線」爆小沈1500涉洩,快訊／「經營7年檢調線」爆小沈1500涉洩密　三立女記者遭傳喚TVBS 記者 曾健銘民眾黨主席、前台北市長柯文哲深陷京華城容積率弊案遭收押，日前《三立新聞》記者馬郁雯獨家報導指出，柯文哲被查扣的USB之中有1個名為「小沈1500沈慶京」的紀錄，報導中還強調「1500」就是1500萬元，引發社會譁然。對此，台北地檢署針對洩密罪主動分案調查，今（16）日上午傳喚馬郁雯到案說明，稍早她已低調進入北檢，目前仍在偵訊中。《TVBS》新聞提醒您：,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726453812.A.5CF,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/b854d8fe-300f-4f1c-9e3e-17614c783f2b,https://d1pxdrw6gckt4w.cloudfront.net/network/3fab670a-dd0e-4db5-8008-d09a5f065aca,三立新聞記者馬郁雯近日爆料，前台北市長柯文哲在京華城容積率弊案中被查扣的USB中，有一個名為「小沈1500沈慶京」的紀錄，其中的「1500」被解讀為1500萬元，這一報導引起社會廣泛關注。台北地檢署針對洩密罪主動分案調查，並於今日傳喚馬郁雯到案說明，馬郁雯已低調進入北檢，目前仍在偵訊中。此事件引發了媒體和社會的高度關注。
八卦 ( Gossiping ),[新聞] 老藥百憂解、安普諾維將退出！　藥師：,老藥百憂解、安普諾維將退出！　藥師：替代藥品恐排擠致缺貨TVBS新聞網記者 王馨儀 報導time icon2024/09/16 11:49降血壓藥「安普諾維膜衣錠150毫克」以及40年老藥百憂解即將在11月退出台灣。雖然食藥署掛保證，藥品撤出不會對患者造成影響，因為市場上已有多種替代藥品可供選擇，不過第一線藥師、中華民國基層藥師協會理事長沈采穎受訪指出，食藥署根本是睜眼說瞎話，甚至認為明年將會出現缺貨。沈采穎表示，政府所謂的三同政策，藥品同品質、同成分就同價格，說可以替代食藥署根本是睜眼說瞎話。以安普諾維來說，該款藥物市佔率這成分至少有三成，「但政府有沒有去問台灣廠，到底有沒有準備好這三成的備料，我預估食藥署一定沒做這動作。」沈采穎預估，約在明年一、二、三月，一定會因為排擠效應缺貨，直言「食藥署準備好了嗎?」根據統計，「安普諾維膜衣錠150毫克」此藥品在112年健保申報數量約1237萬粒，占市場的67%。至於「百憂解」，目前市場占有率為15.3%，112年健保申報顆數約292萬顆。沈彩穎表示，「我鼓勵用台廠藥，但是站在病人端，因為藥物有賦形劑的問題，賦形劑會影響到每個民眾吃下去的吸收效果，甚至可能對其他廠牌賦形劑過敏，只能吃原廠，這樣的狀況也是會有。」事實上，近10年來已有13款原廠藥陸續選擇放棄台灣市場，其中血壓藥是重災區，「捷賜瑞錠10公絲」及「普心寧持續性藥效錠10公絲」也都已經退出市場。沈采穎提醒，目前甚至也有聽到風聲，賽諾菲某款血糖藥，也可能要退出台灣市場。沈采穎認為，政府的藥價政策逼原廠退出，雖然台廠可以完全替代，但少數民眾的用藥權益可能會因此受損。 原廠不玩了，ctwant有三篇詳細報導可以看看。--,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726460730.A.1E5,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/3ce35cdd-5272-4a80-8efc-caa3eec7fc30,https://d1pxdrw6gckt4w.cloudfront.net/network/41879917-5197-45b5-a7e1-b5795f949cb1,降血壓藥「安普諾維膜衣錠150毫克」和老藥「百憂解」即將於11月退出台灣市場。儘管食藥署保證有足夠替代藥品，但中華民國基層藥師協會理事長沈采穎表示，政府的三同政策只是表面工作，實際上未做好準備，預計明年初將出現缺貨問題。根據統計，「安普諾維」在健保申報中占市場67%，「百憂解」占15.3%。沈采穎強調，替代藥品的賦形劑可能影響患者吸收效果，甚至過敏，導致部分患者無法使用台廠藥。近10年已有13款原廠藥退出台灣市場，沈采穎認為政府藥價政策迫使原廠退出，雖台廠可替代，但部分患者用藥權益受損。
股票 ( Stock ),[閒聊] 2024/09/16 盤後閒聊,"台股  21850.08▲ 90.43(+0.42%)成交量2314.24億台指09成交量 45,427口櫃買指  265.08▲  0.78(+0.30%)成交量1164.96億台指期 自營商  投信  外資  台指選 自營商  +2793 投信  外資   +2973漲停家數(+10%) 37跌停家數(-10%) 成交量排行 群創、、、           、成交值排行 台積電、萬潤、鴻海、惠特、-----------------------------------結果連一盒月餅都沒收到Q____Q--",PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726466490.A.F64,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/75055959-d490-4d18-9671-3d7724f8d1d1,https://d1pxdrw6gckt4w.cloudfront.net/network/d7686675-558e-4bfb-90a0-7685de39f7ec,"台股今天收在21850.08點，上漲90.43點，漲幅0.42%，成交量為2314.24億元。台指09的成交量為45,427口，而櫃買指數則收在265.08點，上漲0.78點，漲幅0.30%，成交量為1164.96億元。台指期貨中，自營商淨買入2793口，外資淨買入2973口。今日漲停板家數為37家，跌停板家數未提及。成交量排行榜中以群創為首，而成交值排行榜則由台積電、萬潤、鴻海和惠特領先。最後，作者感嘆在這個節日連一盒月餅都沒收到。"
棒球 ( Baseball ),[討論] 若熙加古林有望贏日職明星隊嗎？,如題目前兩位投手穩定進步中，記憶中和日本最接近是2004年王曹聯手封鎖日本隊的那場比賽，雖然最後我們還是3比4輸球了，實在可惜。大家覺得之後的奧運會或奧運會，如將兩位投手聯手，可以的話加上宋家豪，我們有機會贏日職明星隊嗎？因為台灣從未贏過日職明星隊，實在是太期待這天的到來。（或是再加上經典賽如卡仔願意加入 及成熟後的李灝宇，雖然這太夢幻了，哈）--,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726457222.A.BD4,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/9575b22d-d80b-4d66-8cb8-39293e55e467,https://d1pxdrw6gckt4w.cloudfront.net/network/3cf5a86a-785c-4f3b-84d1-b3a30de94ae2,若熙和古林這兩位投手目前穩定進步，讓人回想起2004年王建民和曹錦輝聯手封鎖日本隊的比賽，雖然最後以3比4惜敗。討論中提到，如果在未來的奧運會或經典賽中，能將這兩位投手聯手，加上宋家豪，或甚至加入卡仔和成熟後的李灝宇，台灣是否有機會擊敗日職明星隊。台灣從未贏過日職明星隊，大家對這一天的到來充滿期待，雖然這樣的陣容聽起來有些夢幻。
政黑 ( HatePolitics ),[討論] 北檢新聞稿：洩密案查無不法, 媒體報導跟真實情況有出入，所以不是我們團隊洩密2. 記者是依照轉述或多年採訪經驗而得到結論3. 保護消息來源是記者天職，我們尊重4. 不要再罵我們了，你們都是捕風捉影無端指摘--,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726470710.A.41B,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/2eecc623-697b-4775-a11d-bbebfc9c11f2,https://d1pxdrw6gckt4w.cloudfront.net/network/b0c040d5-5918-4871-a182-44a0517f2aaa,北檢發佈新聞稿澄清洩密案查無不法，表示媒體報導與真實情況有出入，並非檢察團隊洩密。新聞稿中提到，記者的結論是依據轉述或多年採訪經驗得出，強調保護消息來源是記者的天職，北檢予以尊重。此外，新聞稿呼籲外界不要再對檢察團隊進行無端指摘，認為這些指責都是捕風捉影，沒有根據。
希洽 ( C_Chat ),[閒聊] 中國補習班：你努力，你抱著同齡人的女兒,"近期在中國的一家專門考公務員的補習班""華圖教育""在課程廣告上打出了兩句讓眾人大開眼界的台詞""如果你不努力，你的女兒可能被同齡人抱著""""你努力，你抱著同齡人的女兒""搭配可愛繪圖的反差感又更大了",PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726450078.A.D87,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/1ae75fa4-49c1-4533-a52f-faf7df9fcf5d,https://d1pxdrw6gckt4w.cloudfront.net/network/c4e60704-9e6c-43b2-9d1c-afd7921efb55,"中國一家專門考公務員的補習班""華圖教育""近期在課程廣告中使用了讓人驚訝的台詞：""如果你不努力，你的女兒可能被同齡人抱著""和""你努力，你抱著同齡人的女兒""。這些廣告語引起了廣泛的關注和討論，尤其是搭配可愛繪圖，形成了強烈的反差感。這樣的廣告策略在引起話題的同時，也讓人質疑其是否合適，並引發了社會對教育和職業壓力的反思。"
八卦 ( Gossiping ),Re: [問卦] 震撼！ 不是1500萬是1500顆比特幣！,※ 引述《cowardlyman (有功夫無懦夫)》之銘言：:    震撼！: 剛剛敏鳳在三立政論節目說: 不是1500萬，而是1500顆比特幣: 哇塞！  這樣就對起來了，難怪金流這麼抓！: 剛算一下，1500顆比特幣約台幣29億:  有沒有1500顆比特幣，要挖礦挖多久的卦？: -----: Sent from JPTT on my Samsung SM-S9110.應該是1500萬顆比特幣至於怎麼交易，很簡單，就用幣安交易沈慶京直接掛賣1500萬顆比特幣柯文哲直接買1500萬顆比特幣成交之後，柯文哲手上就有1500萬顆比特幣了以上純屬唬爛，應該不會有人相信這段話吧...--,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726417574.A.554,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/5e308750-61a4-4365-a5cd-53e1f6d24ecb,https://d1pxdrw6gckt4w.cloudfront.net/network/e635f5ea-788e-4439-bf83-f45afdc4d1a7,在三立政論節目中，敏鳳提到並非1500萬新台幣，而是1500顆比特幣，這引起了震撼。根據計算，1500顆比特幣約合台幣29億元，解釋了金流的問題。引述內容中也提到如何交易，假設沈慶京在幣安交易所掛賣1500萬顆比特幣，而柯文哲買入，交易完成後柯文哲手上即擁有1500萬顆比特幣。然而，作者強調這只是虛構的情節，應該不會有人相信。
八卦 ( Gossiping ),[新聞] 時力政黨支持度上揚3.8％ 王婉諭：藍白護,備註請放最後面 違者新聞文章刪除1.媒體來源:聯合報2.記者署名:記者林銘翰／台北即時報導3.完整新聞標題:時力政黨支持度上揚3.8％ 王婉諭：藍白護航貪汙嫌疑犯4.完整新聞內文: (或短網址)不可用YAHOO、LINE、MSN等轉載媒體: 民眾黨是挺貪汙犯柯文哲的政黨小草還要被騙多久?--,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726473231.A.E7E,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/4c00779c-e2d6-4f0e-a997-8a60cb4999a0,https://d1pxdrw6gckt4w.cloudfront.net/network/fc009106-82b9-46bb-99bf-358f2f8d8e26,時代力量（時力）政黨支持度上升了3.8%，立委王婉諭指出，這是因為藍白兩黨護航貪汙嫌疑犯，使得民眾對時力的支持有所增加。王婉諭批評民眾黨是支持貪汙犯柯文哲的政黨，並質疑小草（指小黨支持者）還要被騙多久。這一番言論引發了媒體和社會各界的關注和討論。
八卦 ( Gossiping ),Re: [新聞] 快訊／遭爆騷擾曾姸潔！鍾小平喊：這是政,好了啦小平哥 再這樣下去就難看了剛剛妍妍在FB發文再一次澄清了因為文太長就放網址 大家自己看直接上圖 點點點 引述 《osalucard》 之銘言：:: 1.媒體來源:: ETtoday:: 2.記者署名:: 劉昌松、陳韻如:: 3.完整新聞標題:: 快訊／遭爆騷擾曾姸潔！鍾小平喊：這是政治操縱　現身北檢提告:: 4.完整新聞內文:: 2024年09月16日 09:38:: 國民黨北市議員鍾小平遭桃園市議員詹江村爆料，曾騷擾民眾黨前桃園市議員曾姸潔，除: 了不斷傳訊「什麼時候吃飯」、「想念你」、「想妍妍（姸姸）」、「就喜歡你。我是單: 身也是單眼皮」、「你在想什麼」等，還奪命連環Call。對此，鍾小平今(16日)上午赴北: 檢，對曾姸潔、詹江村兩人提告妨害名譽。:--誰貪污？桃園燦燦？想聽你大談一下,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726452202.A.7C8,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/6a4ce74b-3c69-4658-b3ab-de386755b8a5,https://d1pxdrw6gckt4w.cloudfront.net/network/67b62319-dd51-491f-8afa-291e5e7d6d0f,國民黨北市議員鍾小平被指控騷擾民眾黨前桃園市議員曾姸潔，具體行為包括不斷傳訊息和打電話。該指控由桃園市議員詹江村爆料，訊息內容包括「什麼時候吃飯」、「想念你」等曖昧字句。鍾小平對此指控表示否認，並認為這是政治操作，於9月16日上午前往北檢提告曾姸潔和詹江村，指控他們妨害名譽。曾姸潔則在Facebook發文澄清，並提供了相關網址供大家自行查閱。這場事件引發了廣泛的社會關注和討論。
希洽 ( C_Chat ),[閒聊] 追女生千萬不要告白？！,如題lol世界冠軍上路帝王機器人史丹利不只是打LOL很強也在打LOL的實況中剖析戀愛心得有應該不只一次提到千萬不要告白千萬不要告白為啥啊談戀愛不就是要告訴對方你的想法嗎那麼千萬不要告白這又是為什麼呢美國隊長克里斯伊凡不也是直接告白都沒失敗過嗎？--,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726470138.A.4A0,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/10fa13aa-220b-4975-90e8-eee602dbb960,https://d1pxdrw6gckt4w.cloudfront.net/network/1f00fbec-e729-4dc1-9aa0-4b21b6d2d994,世界冠軍上路選手史丹利在LOL實況中分享了戀愛心得，強調千萬不要告白。這引起了不少人的疑問，因為一般談戀愛都會認為要向對方表達自己的想法。美國隊長克里斯伊凡的成功告白案例更讓人難以理解「千萬不要告白」的原因。討論中，人們對這種戀愛策略感到好奇，並試圖理解其背後的道理和實際效果。
政黑 ( HatePolitics ),[討論] 王炳忠變小草 現場聲援阿北！,哇王炳忠變小草？ 現場去參加小草聲援阿北的集會！陳佩琪台上演講 王炳忠台下直播 柯美蘭後面經過,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726460865.A.BB6,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/341408ed-b8dd-4d79-9fa6-3964b3e505f4,https://d1pxdrw6gckt4w.cloudfront.net/network/738f4589-ec58-4f15-be92-269201208647,王炳忠出現在聲援阿北的集會現場，引起了廣泛關注。他參加了這次由小草組織的集會，並在現場進行直播。同時，陳佩琪在台上發表演講，柯美蘭也出現在活動現場。這次集會活動內容豐富，吸引了不少支持者和媒體的目光。
八卦 ( Gossiping ),[新聞] 爸媽炸鍋！貴族私幼「黑絲女師」教室拍,1.媒體來源:三立2.記者署名:記者羅欣怡／新竹報導3.完整新聞標題:爸媽炸鍋！貴族私幼「黑絲女師」教室拍抖音熱舞「幼童全入鏡」畫面曝光4.完整新聞內文:新竹市一間堪稱貴族幼兒園的私幼，一名任職8年的老師，從今年3月開始開設抖音帳號，還被家長發現在教室內大跳艷舞，幼兒全被當成背景入鏡，引起家長反彈，認為孩子隱私受到侵害。事件曝光後，該名女老師關閉抖音帳號並下架影片，新竹市府教育處也將依法裁處3萬以上15萬元以下罰鍰。影片中，留著長髮的女老師身材火辣，黑色短裙配上黑絲，露出長腿在鏡頭前跟著音樂節拍扭腰擺臀，舞技不能說第一，但光是身材就讓她在短短時間內吸粉2.3萬人，獲得33萬個讚。女老師不只穿黑絲、短裙熱舞，甚至還有的影片是穿著幼兒園的制服，刻意露出小蠻腰，但跳舞的地點竟然是幼稚園的教室，孩子們全都成了背景，每張稚嫩的臉都在網路上曝光，看得家長氣炸，不但認為老師的行為太離譜，也痛批幼兒園疏於管理。據了解，該名女老師在幼兒園任教已經8、9年，平常表現都很好，家長間的口碑不錯，也用心對待園內的孩子；幼兒園表示，得知這件事園方也感到相當驚嚇，無法想像這是自家老師的行為，經過了解認為老師行為確實不恰當，也對家長感到抱歉，在校內進行討論後，決定立刻解聘這名老師，承諾會加強校內管理，避免類似事情再次發生。新竹市教育處督學林美英表示，依幼兒教育及照顧法規定，揭露幼兒資料者，裁處3萬以上15萬元以下罰鍰，市府將依法裁罰違法事宜。市府已請該幼兒園深切檢討並落實巡堂作業，加強教師倫理相關知能，發現有任何不當情事，應主動勸導或溝通，善盡管理之責。同時園方將主動聯繫該班幼生家長，戮力取得家長諒解，提供必要的關懷與協助。 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體: =,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726454809.A.20E,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/212d54fc-0800-42b4-acd1-7eedd0de7267,https://d1pxdrw6gckt4w.cloudfront.net/network/0e976cdc-c9e6-4bdc-8953-620e5375d57d,新竹市一間貴族私幼的女老師在教室內拍攝抖音熱舞影片，幼童全被當成背景入鏡，引起家長反彈，認為孩子隱私受到侵害。事件曝光後，該老師關閉抖音帳號並下架影片，市府教育處將依法裁處罰款。影片中，女老師身穿黑色短裙和黑絲，動作性感，吸引了大量粉絲。家長對此行為感到憤怒，批評幼兒園管理不善。該老師在幼兒園任教多年，平時表現良好，但園方表示對此事感到驚訝，已決定解聘該老師並加強管理。市府要求園方檢討並加強教師倫理教育，主動聯繫家長提供關懷與協助。
八卦 ( Gossiping ),[新聞] 爸媽炸鍋！貴族私幼「黑絲女師」教室拍,1.媒體來源:三立2.記者署名:記者羅欣怡／新竹報導3.完整新聞標題:爸媽炸鍋！貴族私幼「黑絲女師」教室拍抖音熱舞「幼童全入鏡」畫面曝光4.完整新聞內文:新竹市一間堪稱貴族幼兒園的私幼，一名任職8年的老師，從今年3月開始開設抖音帳號，還被家長發現在教室內大跳艷舞，幼兒全被當成背景入鏡，引起家長反彈，認為孩子隱私受到侵害。事件曝光後，該名女老師關閉抖音帳號並下架影片，新竹市府教育處也將依法裁處3萬以上15萬元以下罰鍰。影片中，留著長髮的女老師身材火辣，黑色短裙配上黑絲，露出長腿在鏡頭前跟著音樂節拍扭腰擺臀，舞技不能說第一，但光是身材就讓她在短短時間內吸粉2.3萬人，獲得33萬個讚。女老師不只穿黑絲、短裙熱舞，甚至還有的影片是穿著幼兒園的制服，刻意露出小蠻腰，但跳舞的地點竟然是幼稚園的教室，孩子們全都成了背景，每張稚嫩的臉都在網路上曝光，看得家長氣炸，不但認為老師的行為太離譜，也痛批幼兒園疏於管理。據了解，該名女老師在幼兒園任教已經8、9年，平常表現都很好，家長間的口碑不錯，也用心對待園內的孩子；幼兒園表示，得知這件事園方也感到相當驚嚇，無法想像這是自家老師的行為，經過了解認為老師行為確實不恰當，也對家長感到抱歉，在校內進行討論後，決定立刻解聘這名老師，承諾會加強校內管理，避免類似事情再次發生。新竹市教育處督學林美英表示，依幼兒教育及照顧法規定，揭露幼兒資料者，裁處3萬以上15萬元以下罰鍰，市府將依法裁罰違法事宜。市府已請該幼兒園深切檢討並落實巡堂作業，加強教師倫理相關知能，發現有任何不當情事，應主動勸導或溝通，善盡管理之責。同時園方將主動聯繫該班幼生家長，戮力取得家長諒解，提供必要的關懷與協助。 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體: =,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726454809.A.20E,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/88de9bcf-5d87-4f87-aac3-7a5814bc7d01,https://d1pxdrw6gckt4w.cloudfront.net/network/c76a3dc5-423e-4b2d-bae6-39fdebeec946,新竹市一間貴族私立幼兒園的女老師，自今年3月起在抖音上傳熱舞影片，背景為幼兒園教室，幼童全被拍入鏡，引發家長強烈不滿，認為孩子隱私受到侵害。該名女老師已任教8年，平時表現良好，但這次行為被認為非常不妥。事件曝光後，老師關閉抖音帳號並下架影片，幼兒園方也決定立刻解聘這名老師，並承諾加強校內管理，避免類似事件再發生。新竹市府教育處表示，將依法對該名老師處以3萬至15萬元罰款，並要求幼兒園檢討管理制度，加強教師倫理知識，主動與家長溝通，提供必要的關懷與協助。
八卦 ( Gossiping ),[新聞] 游淑慧怒了！查京華城白扯三立男友：搜,備註請放最後面 違者新聞文章刪除1.媒體來源:聯合新聞網2.記者署名:林麗玉3.完整新聞標題:游淑慧怒了！查京華城白扯三立男友：搜集留言報警提告4.完整新聞內文: (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726452461.A.087,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/10ce4bac-1122-4363-9a8c-d43d81f74792,https://d1pxdrw6gckt4w.cloudfront.net/network/0815a691-6e74-443f-8515-ea08cacd80e3,遊淑慧對於京華城的調查感到憤怒，認為這次調查毫無成果。她特別針對三立新聞的報導進行批評，並表示將搜集相關留言並向警方報案提告。這一事件引發了廣泛關注和討論，讓社會各界對於媒體報導的真實性和公正性產生更多質疑。
政黑 ( HatePolitics ),[討論] 陳敏鳳:不是1500萬 是1500顆比特幣,剛剛在隔壁版看到有人發文說陳敏鳳在三立的政論節目上說那個1500不是1500萬啦!是1500顆比特幣!!! 有圖為證 原來柯文哲比阿扁貪的還多耶阿扁只貪海角7億 柯文哲的1500顆比特幣現在價值將近29億新台幣!!!!!!!!!!--公堂之上 假設一下 對吧?,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726416224.A.0FD,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/a5ae2198-4ed9-4905-9a07-3951abe75144,https://d1pxdrw6gckt4w.cloudfront.net/network/465025d1-8c6d-4e01-aeb4-630e64e51c40,陳敏鳳在三立的政論節目上表示，所提到的1500並非1500萬，而是1500顆比特幣，有圖為證。若此說法屬實，柯文哲所涉金額將遠超過阿扁的海角7億。以當前比特幣的市值計算，1500顆比特幣約相當於29億新台幣，讓人驚訝於金額的龐大。這一說法引發了觀眾對柯文哲的討論與質疑。
八卦 ( Gossiping ),[新聞]館長喊「臥推器材27萬」!網挖實際售價傻眼,1.媒體來源:三立娛樂新聞2.記者署名娛樂中心／綜合報導3.完整新聞標題:館長喊「臥推器材27萬」!網挖實際售價傻眼:被廠商報價灌水了嗎4.完整新聞內文:娛樂中心／綜合報導 2024/09/15 22:46網紅「館長」陳之漢開設的健身房日前發生意外，有會員在進行臥推訓練時，意外被槓鈴壓住頸部，被旁邊其他會員發現後緊急救援。對此，館長在直播時正面回應此事時，提到該設備為價值27萬的專業比賽器材。不過就有網友發現，網購平台上同樣的設備，售價僅16.8萬，質疑館長是「被廠商報價灌水」，還是「在唬爛」。 講什麼都要灌水」、「我發現邪教信徒比較大方，同樣物件比價後，都要買最貴的那個！有夠霸氣的！例如：2772商辦同區最高價！」、「要判斷他是不是唬爛很簡單！開口說話就是了」、「難怪師傅商辦也買貴」、「一個器材賺10萬合情合理吧」。 (或短網址):,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726449444.A.5DB,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/460c736a-74d3-466b-bec2-1f417a5ab392,https://d1pxdrw6gckt4w.cloudfront.net/network/7933061e-e0c4-459a-bbbf-9224dd191bef,網紅「館長」陳之漢的健身房發生意外事件，一名會員在進行臥推訓練時被槓鈴壓住頸部，其他會員緊急救援。館長在直播中回應此事，稱該設備價值27萬，是專業比賽器材。然而，網友發現同款設備在網購平台上售價僅16.8萬，質疑館長是否被廠商報價灌水，或者是在唬爛。網友對此展開熱烈討論，有人認為該事件顯示某些人對購買高價設備的偏好，並諷刺館長的信徒大方購買最貴的物品。
股票 ( Stock ),[新聞] 季辛格求救商務部長 怨美企嚴重依賴台積,季辛格求救商務部長 怨美企嚴重依賴台積電2024/09/14 07:28 吳孟峰／核稿編輯〔財經頻道／綜合報導〕英特爾今年以來市值已經慘跌60%，美媒報導，英特爾執行長季辛格日前向美國商務部長雷蒙多求救，並對美國企業嚴重依賴台積電表示「失望」。英特爾在蓬勃發展的人工智慧市場中仍努力尋找出路，同時在美國積極建造晶圓廠。英特爾目前正在美國4個州建設工廠，以尋求更多轉型為代工企業，為其他供應商製造晶片。今年早些時候，英特爾從拜登政府獲得高達85億美元（台幣2714億元）的晶片（CHIPS）法案資助，並可能從該法案中獲得額外的110億美元（台幣3513億元）貸款，該法案於2022年通過。一位高級政府官員告訴CNBC，美國政府預計今年底發放款項。據知情人士透露，鑑於台灣地緣政治風險不斷增加，雷蒙多與一些公開市場投資者舉行會議，強調美國晶片製造的重要性。知情人士表示，雷蒙多意識到擁有一家可以生產人工智慧晶片的美國代工廠，將帶來的經濟效益。知情人士透露，英特爾董事會本週將召開會議，討論該公司的重組計劃，包括可能將其設計業務從代工廠中剝離出來。輝達幾乎所有尖端晶片都在台積電生產，台積電也是 輝達、蘋果、亞馬遜、Google和博通的主要製造商。多年來，人們一直擔心中國可能入侵台灣，這給美國晶片產業帶來巨大風險。,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726475654.A.124,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/c756b961-135a-45b5-be44-fe592a1622ea,https://d1pxdrw6gckt4w.cloudfront.net/network/406c9a71-b3ea-4c6c-9a3e-231eb390f4d6,英特爾執行長季辛格向美國商務部長雷蒙多求救，抱怨美國企業過度依賴台積電，並對此表示失望。英特爾市值今年已經下跌60%，在人工智慧市場中努力尋找出路，同時在美國建設晶圓廠，希望轉型為代工企業。今年早些時候，英特爾從拜登政府獲得晶片法案的85億美元資助，並可能再獲得110億美元貸款。雷蒙多強調美國晶片製造的重要性，特別是在台灣地緣政治風險增加的背景下。英特爾董事會將討論重組計劃，可能將設計業務從代工廠中剝離。台積電是輝達、蘋果、亞馬遜等公司的主要製造商，地緣政治風險讓美國晶片產業面臨巨大挑戰。
八卦 ( Gossiping ),[問卦] 馬記者如果丟了工作 接下來該??,討論繼續聚焦馬記者的話 會跟劇本不一樣那如果馬記者因此丟了工作 接下來該??有沒有卦--,PTT,2024-09-16,https://www.pttbrain.com/ptt/article/M.1726476211.A.148,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/26166d65-4ef6-4646-8d70-b9558fa94691,https://d1pxdrw6gckt4w.cloudfront.net/network/df8ca0ea-488f-44b7-a547-06c04e1480f2,討論集中在馬記者的情況，如果他因為某些原因失去了工作，接下來應該怎麼辦。讀者對此情景表現出關注並尋求八卦，探討馬記者是否會遭遇到劇本以外的發展，以及他未來的職業走向。整個討論充滿了不確定性和好奇心，大家都想知道馬記者的下一步會是什麼。
