文章類別,文章標題,文章內容,文章來源,日期,文章網址,文字雲,關係圖,文章摘要
八卦 ( Gossiping ),[問卦] 誰行事曆會寫0800、1200、1500,上午八點就寫中文上・午・八・點中午就寫中・午・十・二・點下午三點就寫下・午・三・點到底誰會在行事曆用0幾00表示幾點啦-----Sent from JPTT on my Samsung SM-A3051.--,PTT,2024-09-06,https://www.pttbrain.com/ptt/article/M.1725623450.A.928,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/3e8082df-77f4-42e1-8721-e6ac86a9dc25,https://d1pxdrw6gckt4w.cloudfront.net/network/65e13a30-f101-4cf9-92e2-150de28c0c9e,原文作者在行事曆標註時間的方式上感到困惑，特別是使用0800、1200、1500這種格式來表示上午八點、中午十二點和下午三點。作者認為這種表示方式不常見，並質疑誰會這樣寫時間。
棒球 ( Baseball ),[新聞] 台灣棒球最新世界排名第3 外籍教練怎麼,台灣棒球最新世界排名第3 外籍教練怎麼看？〔記者龔乃玠／新北報導〕世界棒壘球總會（WBSC）先前公布棒球世界排名，台灣超越美國和南韓，衝上世界第3，但在成棒國際賽表現不如三級棒球出色，在中職球隊的外籍教練普遍認為，台灣選手很有天賦，但在基層打下的基礎不夠紮實，導致進職棒落後其他職棒成熟的國家。中信兄弟總教練平野惠一曾在談到新世代誰會入選12強國手的話題時，提到在想法的部分仍需再教育，「有些基礎在高中、大學就應該要學會了。台灣職棒選手平均生涯應該不到10年吧？沒有這麼多時間的，一進職棒應該要著重技術提升，如果還要花1-3年時間在基礎上，有點浪費時間。」味全龍外籍打擊教練克魯茲非常贊同平野惠一的想法，他也說，「有些細膩的東西，選手在三級棒球只為了達到教練要求去做，但沒有吸收進去，在職棒就必須重新教起。」所謂「基本」除了打帶跑、推進打等戰術面打擊之外，克魯茲也舉例守備的「cut play」，選手在球來之前，必須先了解跑者攻佔哪個壘包，才能知道往哪傳和傳球路線，「但我們常看到選手接球後才反應，明顯準備不夠。」克魯茲直言，如果基層訓練沒有很紮實，或許應付同齡的國際賽還可以，但到了更高層級，遇到職棒成熟的國家，很有可能會因為基礎站不穩而被玩弄。克魯茲在台執教經驗豐富，業餘和職棒都帶過，亦當過U18、U21、U23等多支國家隊的教練。依照他的觀察，很多選手在成棒後的熱枕不如基層時期，加上沒教練管教，可能沒那麼用心，但找回熱情和專注是有方法的，「這也是我在台灣一直在做的事情。」克魯茲強調，這10年在台灣執教，看見不少選手有很好的天賦，就像是未琢磨的寶石，之前也有跟棒協討論過，如何讓這些選手養成紮實的基礎觀念，就看棒協怎麼去運用。,PTT,2024-09-06,https://www.pttbrain.com/ptt/article/M.1725579524.A.F17,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/0a96e6f8-f904-452b-9cfd-52047ae4a023,https://d1pxdrw6gckt4w.cloudfront.net/network/ec152617-ca15-47b6-b8f2-68af1c021541,世界棒壘球總會（WBSC）最新公布的棒球世界排名中，台灣超越美國和南韓，達到世界第3。然而，台灣在成棒國際賽中的表現不如三級棒球出色。中信兄弟總教練平野惠一和味全龍外籍打擊教練克魯茲都認為，台灣選手基礎訓練不夠紮實，進入職棒後需要花費大量時間彌補基礎，影響技術提升。克魯茲指出，選手在三級棒球階段多為達成教練要求而訓練，未充分吸收基礎知識，導致在職棒層級上表現不佳。克魯茲建議，應該加強基層訓練，確保選手在進入職棒前具備堅實的基礎，以應對更高層級的比賽。克魯茲在台灣執教多年，致力於提升選手的熱情和專注，並與棒協討論如何強化基礎訓練，發揮選手的天賦。
政黑 ( HatePolitics ),[黑特] 小草：先進國家沒有圖利罪,小草不斷在洗圖利罪是惡法先進國家哪有圖利罪全世界只有台灣跟泰國有真的是這樣子嗎？英國美國歐洲日韓都沒有嗎我沒有讀書但這個一聽起來就超不可思議的但是又非常多小草相信全世界99趴的國家沒有圖利罪，台灣超級畸形怎麼解釋這段話-----Sent from JPTT on my Google Pixel 6a.--原文連結,PTT,2024-09-06,https://www.pttbrain.com/ptt/article/M.1725585377.A.AF0,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/b4d086b4-8667-4db8-ac97-6b070dc17613,https://d1pxdrw6gckt4w.cloudfront.net/network/d5ad4ef3-632b-4a72-aa8f-ee6d28d31ffd,小草不停地強調圖利罪是惡法，並聲稱先進國家沒有圖利罪，只有台灣和泰國有。這讓人質疑是否真如小草所說，英國、美國、歐洲、日本和韓國等國家真的沒有圖利罪嗎？雖然小草的說法讓人感到難以置信，但卻有很多人相信他的觀點，認為全世界99%的國家都沒有圖利罪，並批評台灣的法律體系非常畸形。這樣的說法引發了許多討論和質疑。
八卦 ( Gossiping ),[問卦]高雄國賓容積率1142%查到哪?,法官說台北容積率超過560%違法到840%是違法仍執意為之這個檢舉2星期分55路還沒人證 物證 事證直接關那高雄國賓容積率1142%還已經檢舉2年高雄國賓容積率1142%查到哪?----原文連結,PTT,2024-09-06,https://www.pttbrain.com/ptt/article/M.1725591786.A.09A,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/31a3e412-7223-42ce-a3cd-4e6893e4283d,https://d1pxdrw6gckt4w.cloudfront.net/network/afa5935a-1e16-4e23-8fe3-8b6cec4e8951,高雄國賓的容積率高達1142%，早在兩年前就被檢舉，但至今仍未有明確進展。與此對比，台北某案的容積率違規從560%增至840%，雖然違法，但法官仍執意推行，檢舉後兩週內就分55路處理，但目前仍無人證、物證和事證。這讓人質疑高雄國賓案的進度，是否存在雙重標準或其他內情。讀者希望能了解高雄國賓案的最新進展，並呼籲有關部門給予公正的調查結果。
八卦 ( Gossiping ),[問卦] 八卦突然力挺犯罪嫌疑人,小魯妹哥，觀察八卦以往只要什麼犯罪新聞出來鄉民通常直接有罪推定，預設立場都不用去看判決書，只要輕判或者無罪通通都是恐龍法官前陣子有個傢伙好像交保了兩三次最後還是押進去，八卦跟舉辦慶典一樣，四處敲鑼打鼓結果這幾天鄉民突然學會無罪推定了瘋狂研究法條，力挺犯罪嫌疑人怎麼會有這種現象？人類是不是迎來進化的關鍵點了卦--我只是在說鄉民以前不是這樣啊社會新聞也都是直接有罪推定啊順著標題帽子扣完打打嘴砲就閃了什麼時候變得這麼勤奮每個在翻法條看判決了原文連結,PTT,2024-09-06,https://www.pttbrain.com/ptt/article/M.1725615802.A.7AD,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/cf79b683-c4b6-4653-a114-f3ac0b9debe9,https://d1pxdrw6gckt4w.cloudfront.net/network/e4ac4cd4-86e8-4169-b458-a6e3630794a4,小魯妹哥觀察到八卦版以往對犯罪新聞總是直接有罪推定，不看判決書，只要輕判或無罪就罵恐龍法官。前陣子有個人多次交保後仍被收押，八卦版像辦慶典一樣大肆慶祝。然而，最近鄉民突然開始學會無罪推定，熱衷於研究法條，力挺犯罪嫌疑人。這種現象令人感到奇怪，是否是人類進化的關鍵點？作者指出，八卦版以前不是這樣，社會新聞總是直接有罪推定，現在鄉民變得勤奮，翻看法條和判決書，這種改變令人意外。
八卦 ( Gossiping ),[新聞] 羈押庭法官呂政燁 審案歷史被翻出,1.媒體來源:聯合2.記者署名:林孟潔、王聖藜、王宏舜3.完整新聞標題:羈押庭法官呂政燁 審案歷史被翻出4.完整新聞內文:民眾黨主席柯文哲被控圖利京華城遭羈押，台北地方法院承審法官呂政燁的「歷史」也被翻出，其中「綠色法官」一事被外界大作文章，甚至成為政治攻防話題，北院強調不是事實，也呼籲社會大眾給予法官純淨的審判空間。呂政燁原是執業律師，二○○七年經遴選、司法院審議通過轉任法官；他曾任審查庭法官，以處理簡易案件居多，現為強制處分專股法官，受理刑事強制處分聲請案 ，包括核發搜索或監聽票，也處理提審、管收、社會秩序維護法等案件，並兼辦簡字案件。呂政燁擔任法官期間審理酒駕案曾沒收嫌犯「犯罪工具」車輛，被稱為是「接地氣」的判決，同事評價他有正義感，並舉昨天上午處理柯文哲案程序庭僅半小時、羈押庭兩個半小時後即裁定為例，辦案風格明快。據悉，台北市議員陳重文涉台智光弊案，檢方聲請羈押禁見被法院裁定兩百萬元交保，檢方抗告、高院撤銷發回後，呂政燁是更裁案的承審法官，他裁定陳重文羈押禁見，最終高院駁回陳重文抗告，維持羈押禁見裁定。呂政燁擔任審查庭法官期間，於二○一一年十一月四日至二○一二年三月廿八日承審八件刑事案件未依法定程序審理，包括未留訴訟法定猶豫期間、漠視傳喚被告應用傳票規定、剝奪被害人到庭陳述意見的機會、判決書製作粗率等，草率結案侵害被告、告訴人的訴訟權益，被職務法庭判決減百分之廿月俸，期間一年。二○一九年，已故民進黨主席施明德曾爆料稱其提告現任立委王世堅誹謗時，呂當庭稱但台北地院當時調閱法庭錄音，並舉行記者會澄清呂並無說相關話語，且問案態度誠懇，強調審理公開透明。另外，台北市議員應曉薇被控收受威京集團主席沈慶京四七四○萬元以上賄款，與助理吳順民共同協助關說、施壓市政府放寬京華城容積率，三人上周被依涉犯行收賄罪嫌羈押禁見；沈慶京與吳順民委託律師提起抗告，台灣高等法院昨天下午四時許收到抗告狀，由法官魏俊命擔任受命法官，審判長為許泰誠，陪席法官為施育傑。5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:,PTT,2024-09-06,https://www.pttbrain.com/ptt/article/M.1725588464.A.934,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/75a9f984-8262-483f-83cb-92a2b2654b02,https://d1pxdrw6gckt4w.cloudfront.net/network/9eb4fa57-8684-45a3-83a5-03243bc5d089,台北地方法院法官呂政燁因審理民眾黨主席柯文哲被控圖利京華城案而受到關注，其過去的審案歷史也被翻出，引發政治攻防。呂政燁曾任審查庭法官，處理簡易案件較多，現為強制處分專股法官，負責刑事強制處分聲請案。其審理風格明快，曾因沒收酒駕犯罪工具車輛而被稱為「接地氣」的判決。呂政燁也曾因草率結案侵害訴訟權益，被職務法庭減俸處分。雖然有爭議，但同事評價他有正義感。最近，台北市議員應曉薇等人被控收賄案，呂政燁也參與審理，引起社會關注。
八卦 ( Gossiping ),[問卦] 跑馬燈說收了1500 有卦嗎？,如題剛剛看到路邊跑馬燈說帳本記載 收了1500元真嘟的假嘟這價格有公道嗎？有沒有八卦？-----Sent from JPTT on my iPhone--原文連結,PTT,2024-09-06,https://www.pttbrain.com/ptt/article/M.1725619204.A.F66,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/b97165e5-7017-4664-8bd4-183b7ee4b329,https://d1pxdrw6gckt4w.cloudfront.net/network/9880c233-1df2-4dad-b9bf-b63bd534d5e4,路邊跑馬燈顯示帳本記載收了1500元，引發了討論。作者對這個價格是否公道表示懷疑，並且好奇這其中是否有內幕或八卦。這一消息在社交平台上引發了廣泛關注和討論，大家對於1500元的金額是否合理，以及這背後的真相產生了諸多猜測。
政黑 ( HatePolitics ),[討論] 賴清德fb被小草出征,小草出征 寸草不生阿北被羈押 跑去出征賴清德超級崩潰的亂罵隨便擷取幾段來看 from JPTT on my iPhone--原文連結,PTT,2024-09-06,https://www.pttbrain.com/ptt/article/M.1725552118.A.C57,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/8a8f71a0-fee0-4466-a220-00f5c91b13d8,https://d1pxdrw6gckt4w.cloudfront.net/network/8b782f83-6fbe-4246-b7c7-1866dfeb3fe3,賴清德的Facebook近日遭遇大量小草網友的攻擊，這些網友因阿北被羈押而感到不滿，紛紛湧入賴清德的FB進行出征，留言內容極其崩潰和亂罵。這種現象讓人感到震驚，顯示出網友對此事件的強烈反應和情緒波動。
八卦 ( Gossiping ),Re: [新聞] 快訊／集結小草！民眾黨宣布全黨動員,我愈來愈確定黃國昌不是真心想救柯文哲了都這種時候了你還做政治動員支持度已經夠低了 政治動員沒人在乎真正該做的是把柯文哲所有的金流貼出來陳佩琪手上總有吧 去申請還是怎麼樣的每天開記者會釋疑 或是通訊紀錄聊天紀錄真的沒做的事情 提出證明再讓輿論去發酵你說什麼偵查不公開 拜託都敢沒申請包圍北檢了 怕什麼偵查不公開趕快把自己手上能證明清白的東西都拿出來我是建議小草不要被黃國昌當槍使這種時候還在搞政治動員到底是想幹嘛難道繼續宣講社會大眾會相信你們大家要的是一刀斃命的證據而且黃國昌那天連那種職場馬屁精話都說出來「柯老闆盯著監視器鏡頭看賴清德」「柯老闆在審訊室裡依然思考國家未來」太矯情了啦 黃國昌真的再演就不像了這種話要多性壓抑才講的出來渴望升職的想法昭然若揭※ 引述《LeeSeDol (嘖嘖...)》之銘言：: 快訊／集結小草！民眾黨宣布全黨動員　9／8台北濟南路開講-----Sent from JPTT on my iPhone--原文連結,PTT,2024-09-06,https://www.pttbrain.com/ptt/article/M.1725593602.A.744,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/e0df305c-e3fd-43ec-b525-a6843ebc5dd0,https://d1pxdrw6gckt4w.cloudfront.net/network/547a58c3-7e48-4494-8194-19c708863f7b,文章內容批評黃國昌在柯文哲支持度低迷的時候，仍持續進行政治動員，認為此舉毫無意義。作者主張應該公開柯文哲的金流及通訊紀錄等證據，以證明其清白，並對社會大眾產生實質影響。文章還提到黃國昌在發言中過於矯情，令人懷疑其真誠度，並質疑他是否只是在利用民眾黨成員達到個人目的。整體而言，作者認為繼續進行政治宣講無法獲得社會信任，應該拿出有力證據來解決問題。
NBA ( NBA ),[花邊] Gobert:Shaq你真的沒必要這樣來維持流量," is sad to see someone that has accomplished as much as you did @SHAQ both insport and business still be triggered by another man’s finances andaccomplishments. I get the entertainment part but unlike other folks, youdon’t need that stuff to stay relevant.見到一名如同Shaquille O'Neal無論是在運動還是事業上都取得如此多的成功的人但仍然被另一個人的財務和成就所刺激非常令人難過。我理解娛樂的部分但你與其他人不一樣,你並不需要這種東西來維持你的流量。心得:其實我感覺Gobert好像已經說過類似的話了...--原文連結",PTT,2024-09-06,https://www.pttbrain.com/ptt/article/M.1725563155.A.DFB,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/82c28949-88bc-4398-b879-351dfe24cc0a,https://d1pxdrw6gckt4w.cloudfront.net/network/dd86a67d-dbe8-4930-a35a-60703d8ab91d,Gobert對Shaquille O'Neal的評論感到遺憾，認為像Shaq這樣在運動和事業上都取得巨大成就的人，不應該因為其他人的財務狀況和成就而感到不安。Gobert表示他理解娛樂的部分，但強調Shaq不需要這樣的方式來保持自己的知名度。他覺得Shaq與其他人不同，不需要依賴這種手段來維持流量。Gobert的感言讓人覺得他似乎曾經表達過類似的看法。
八卦 ( Gossiping ),[問卦]聽說習打貪是都有查到金流證據才關人？,聽說習近平就算以打貪名義行剷除異己之實也是要有查到金流和證據才關人的不是隨便編個莫須有的罪名說你有罪就有罪這是真的嗎-----Sent from MeowPtt on my iPhone--原文連結,PTT,2024-09-06,https://www.pttbrain.com/ptt/article/M.1725581704.A.C79,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/eb8873af-69ff-4b0b-9b20-57c3a0e3679b,https://d1pxdrw6gckt4w.cloudfront.net/network/a7e5ced9-9f99-424b-bde9-5c820ce78e89,聽說習近平在以打貪名義進行的行動中，即使是為了剷除異己，也必須有確實的金流和證據才能將人關押，而不是隨便捏造一個罪名就可以定罪。這樣的做法是否屬實，引發了不少討論。
股票 ( Stock ),[請益] 今晚美國非農答案,A. 非農優於預期，美股收漲(衰退風險下降)B. 非農優於預期，美股收跌(9月降息2碼機率下降)C. 非農低於預期，美股收漲(9月降息2碼機率增加)D. 非農低於預期，美股收跌(衰退風險增加)請問各位的想法與解讀是偏向哪一個？--原文連結,PTT,2024-09-06,https://www.pttbrain.com/ptt/article/M.1725610739.A.33A,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/a84d1bb7-3972-4149-900a-f80b4e7a5566,https://d1pxdrw6gckt4w.cloudfront.net/network/d4e36e0d-11c6-4080-8b25-ae3c443e9268,今晚美國非農數據公佈後可能對美股市場產生不同影響。若非農數據優於預期，美股可能收漲，顯示衰退風險下降；或者美股可能收跌，因為市場預期9月降息2碼的機率下降。若非農數據低於預期，美股可能收漲，因為市場預期9月降息2碼的機率增加；或者美股可能收跌，顯示衰退風險增加。文章作者請教讀者對這些可能性的看法和解讀，詢問大家偏向哪一種情況。
八卦 ( Gossiping ),[問卦] 三立說7點有獨家？,剛剛看到有人說三立7點有獨家一查真的有人在預告到底是有什麼爆炸性的證據？--原文連結,PTT,2024-09-06,https://www.pttbrain.com/ptt/article/M.1725617808.A.AF0,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/b1210ec1-3338-4cc4-97c6-d0655d3a315d,https://d1pxdrw6gckt4w.cloudfront.net/network/c82dd669-768d-4991-b96d-58f4d0a04190,剛剛有人提到三立電視台在7點會有獨家報導，並且一查之下確實發現有人在預告這個消息。這引發了大家的好奇心，紛紛猜測三立到底會揭露什麼爆炸性的證據。讀者們對即將公佈的內容充滿期待，想知道是否會有重大的新聞事件或驚人的內幕被揭露。
財經,美8月非農就業新增人數低於預期　聯準會降息機率增,美國政府今天公布的數據顯示，8月非農就業新增人數低於市場預期，失業率則略微下降。這次數據將為聯邦準備理事會（Fed）從本月政策會議開始降息鋪路。法新社報導，美國勞工部表示，全美8月非農就業新增14萬2000人，高於7月的修正值8萬9000人，但低於市場觀察網站Briefing.com訪調分析師預估的16萬5000人。美國上月失業率則從4.3%稍微下降至4.2%，這個轉變可能有助緩解決策官員最大的擔憂。整體而言，8月非農就業報告強化了外界對美國勞動市場正在降溫的看法，就連6月新增就業人數也已大幅下修。分析師持續緊盯就業市場，此時隨著高利率持續產生影響和通膨回落，有些人認為聯準會等待降息的時間過久。美國就業市場表現將影響聯準會9月17至18日政策會議時的降息幅度。根據美國勞工部，8月時薪月增0.4%至35.21美元、優於預期，與去年同期相比則攀升3.8%。 更多風傳媒獨家內幕：‧ 人物》這樣有幫到柯文哲？吳怡萱入戲太深失控 獅子王教壞了一隻戰狼（相關報導：股市期指、黃金、債市同步噴漲！美國非農就業數據出爐，聯準會9月將大幅降息？｜更多文章）‧ 幕後》柯文哲終結者臉色蒼白！王俊力親自領軍 拿下民眾黨獅子王才敢回檢察長大會,風傳媒,2024-09-06,https://www.storm.mg/article/5234710,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/0dd9acaf-7a2d-423c-9b14-441f2676ce5a,https://d1pxdrw6gckt4w.cloudfront.net/network/3ebe6659-6a3e-4ddc-8d58-30c466643c6a,美國政府公布的數據顯示，8月非農就業新增14萬2000人，雖然高於7月的修正值8萬9000人，但低於市場預期的16萬5000人。失業率從4.3%略微下降至4.2%。這一結果可能促使聯邦準備理事會在本月的政策會議上考慮降息。8月的報告進一步強化了美國勞動市場正在降溫的看法，連6月的新增就業人數也已大幅下修。儘管8月時薪月增0.4%，年增3.8%，優於預期，但隨著高利率和通膨回落，部分分析師認為聯準會等待降息的時間過久。預計這些數據將影響聯準會9月17至18日政策會議的降息幅度。
政治,柯美蘭現身台北看守所陪小草靜坐　4字回應柯文哲收錢傳聞,前台北市長柯文哲的妹妹柯美蘭今天至台北看守所外參加小草發起的「寧靜革命」活動，她被媒體問及柯文哲是否有收1500萬時反問「你相信嗎」，隨即不發一語，率小草們靜坐。截至晚間8時許，約有超過100人一起靜坐，並拿著綠色小草螢光棒響應。柯文哲被控於京華城案涉嫌圖利、收賄等罪，昨天遭台北地方法院裁定羈押禁見。有民眾黨支持者發起「寧靜革命，星光相伴」活動，號召今天晚間至台北看守所外安靜集合、安靜解散，陪伴柯文哲。傍晚6時30分起，開始有零星小草出現，有民眾自製看板寫著「遇到不公不義就該挺身而出，媒體、司法正在屠殺你我，綠色納粹正在竊國，賴總統，請問我要怎麼教育我的孩子相信這個政府」。隨後小草約7時30分起開始聚集於看守所旁邊的立清街空地，有男子騎摩托車經過時大吼「收了人家1500萬還有臉出來啊」，幸雙方未演變成進一步衝突。民眾黨組織發展部副主委林昭印晚間約7時30分現身，與民眾黨支持者溝通。他接受媒體聯訪時說，這場安靜革命由支持者發起，主要是關心支持者安全，也與警方聯絡，避免衝突發生，希望一切順利，因此還是來關心一下。林昭印說，目前警方都非常幫忙，很謝謝警察局，也感謝支持者，希望大家都平安。柯文哲的妹妹柯美蘭則在晚間7時48分到場，媒體詢問她對於媒體報導柯文哲工作簿記載收威京集團主席沈慶京1500萬的看法，柯美蘭反問「你相信嗎」。媒體追問是否相信柯文哲清白、有什麼話想說等，柯美蘭皆不發一語，直到媒體詢問是否有想對到場支持者喊話，她才問「他們（支持者）在哪裡」，並往支持者方向移動，向支持者致意。隨後媒體追問是否提抗告、為何到現場、不講話是因為響應寧靜革命嗎等一連串問題，柯美蘭僅看著鏡頭，不發一語。隨媒體停止拍攝，柯美蘭才邀一旁民眾坐下，隨後到場支持者皆紛紛坐下，現場秩序和平。更多風傳媒獨家內幕：‧ 人物》這樣有幫到柯文哲？吳怡萱入戲太深失控 獅子王教壞了一隻戰狼（相關報導：幕後》柯文哲終結者臉色蒼白！王俊力親自領軍　拿下民眾黨獅子王才敢回檢察長大會｜更多文章）‧ 幕後》柯文哲終結者臉色蒼白！王俊力親自領軍 拿下民眾黨獅子王才敢回檢察長大會,風傳媒,2024-09-06,https://www.storm.mg/article/5234691,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/eb9f12ba-1c6e-480f-bf2b-50a782a98a49,https://d1pxdrw6gckt4w.cloudfront.net/network/e0052724-0ebb-4867-b762-9c0e9337c597,前台北市長柯文哲因涉嫌在京華城案中圖利和收賄，被台北地方法院裁定羈押禁見。其妹妹柯美蘭參加了在台北看守所外舉行的「寧靜革命」活動，對於媒體詢問柯文哲是否收受1500萬，她僅反問「你相信嗎」並保持沉默。活動由民眾黨支持者發起，旨在安靜陪伴柯文哲，現場秩序和平。民眾黨組織發展部副主委林昭印也出現，表示主要關心支持者的安全，並感謝警方的協助。整個活動中，支持者和現場媒體互動頻繁，但並未發生衝突。
政治,京華城案》抗告被駁回　應曉薇羈押禁見確定,北檢偵辦京華城案，查出國民黨北市議員應曉薇涉嫌貪污收賄罪，向法院聲請羈押禁見獲准。應曉薇不服，提起抗告。高院今天晚間駁回抗告，即應曉薇羈押禁見確定。台灣高等法院指出，合議庭審理後，認為原審以被告應曉薇涉犯貪污治罪條例第4條第1項第5款之違背職務行為收受賄賂罪，犯罪嫌疑重大，所犯為最輕本刑5年以上有期徒刑之重罪，且有事實足認有逃亡、湮滅證據、勾串證人之虞。合議庭指出，若僅命具保、責付或限制住居等侵害較小的手段，實在不足以確保追訴程序的順利進行，而有羈押、禁止接見及通信的必要，因此裁定羈押禁見，並無違誤或不當。因此被告應曉薇抗告無理由，應予駁回。台北地檢署偵辦京華城案，懷疑威京集團主席沈慶京與應曉薇間疑有行收賄情事，另發現應曉薇於8月27日晚間欲搭機前往香港，檢察官緊急指揮廉政署將應曉薇拘提到案，並於同月28日兵分48路搜索，約談沈慶京等人到案。檢察官複訊後，認為沈慶京、應曉薇、應曉薇助理吳順民涉犯貪污治罪條例違背職務行、收賄罪嫌重大，所犯為最輕本刑5年以上重罪，且有勾串、逃亡之虞，向台北地方法院聲請羈押禁見獲准。北院今天就應曉薇提起抗告，經整卷送往高院，高院分案審理。另一方面，高院今天下午駁回同案在押被告彭振聲、沈慶京、吳順民等3人提起的抗告。 更多風傳媒獨家內幕：‧ 批大法官被提名人「綠色酬庸」　民眾黨團點名2人：歷年來參與政治最深‧ 人物》這樣有幫到柯文哲？吳怡萱入戲太深失控 獅子王教壞了一隻戰狼（相關報導：幕後》柯文哲終結者臉色蒼白！王俊力親自領軍　拿下民眾黨獅子王才敢回檢察長大會｜更多文章）‧ 幕後》柯文哲終結者臉色蒼白！王俊力親自領軍 拿下民眾黨獅子王才敢回檢察長大會,風傳媒,2024-09-06,https://www.storm.mg/article/5234674,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/dc32587f-2ebf-4310-9857-0c3e48af427b,https://d1pxdrw6gckt4w.cloudfront.net/network/ebdd8b6b-5121-4d16-8adc-75244221a2a9,台北地檢署偵辦京華城案，發現國民黨北市議員應曉薇涉嫌貪污收賄，被檢察官聲請羈押禁見獲准。應曉薇不服提出抗告，但高等法院晚間駁回其抗告，確定羈押禁見。法院認定應曉薇涉嫌貪污治罪條例第4條第1項第5款之違法行為，犯罪嫌疑重大，且有逃亡、湮滅證據、勾串證人之虞，羈押禁見屬必要措施。同案的彭振聲、沈慶京、吳順民等人提起的抗告亦遭駁回。檢方發現應曉薇曾有逃亡意圖，緊急拘提並搜索相關嫌疑人，進一步確認其罪嫌重大。
政治,不採新證據卻更裁收押柯文哲　林濁水：要民眾對司法有信心不容易,京華城容積獎勵爭議風暴延燒，台北地方法院2日裁定民眾黨主席柯文哲無保請回，但經台北地檢署抗告、高等法院發回更裁，台北地院5日裁定柯文哲羈押禁見，並禁止通信、接見。對此，民進黨新潮流系大老、前立委林濁水今（6）日於臉書發文直言，北院4天之內在不採新證據的原則下，作出互相矛盾、對立的裁定，「要民眾對司法有信心，恐怕不容易。」柯文哲被控在台北市長任內，涉嫌在京華城案圖利、收賄，北檢日前聲請羈押禁見，但台北地院2日凌晨裁定飭回，柯文哲無保請回，北檢3日正式提出抗告，高等法院4日裁定撤銷原裁並發回更裁。台北地院5日上午先行程序庭，法官當庭告知檢方不得提出新事證，即使檢方提出新事證，法院也不予審酌。不過，台北地院5日下午再開羈押庭，法官呂政燁傍晚裁定柯文哲羈押禁見，並禁止接見、通信，柯文哲晚間被囚車解送抵達位在土城的台北看守所。對此，林濁水今日下午於臉書發文質疑，4天之內，北院在不採新證據的原則下，從認定柯文哲「不足以證明柯文哲對違法決議知情或有所指示，檢方未能充分釋明柯文哲犯罪嫌疑重大」，到認定柯文哲「明知違法執意為之」，竟完全是互相對嗆，互相矛盾、對立，「要民眾對司法有信心，恐怕不容易。」至於民進黨立法院黨團幹事長吳思瑤指稱，民進黨對柯文哲涉案的態度為「哀矜勿喜」，林濁水今日上午則透過臉書說，上天給柯文哲聰明天賦、藍綠沒有的政治空間及死忠的年輕群眾，還一再給機會，讓柯文哲「縱橫捭闔」10年，卻被柯文哲一誤再誤，何哀矜之有；但兩黨照顧不到的民主改革空間，理念死忠的年輕人，萬千人的期望竟就這樣落空，改革機會甚至隨之而逝，縱使改革希望不會消失，畢竟多蹉跎了10年，「這確是令人既哀又矜。」更多風傳媒獨家新聞：（相關報導：本周最強內幕》柯文哲早不爽彭振聲，一損俱損或「都他幹的」？柯文哲請假隔天就被辦，「老大哥」當時就急了｜更多文章）‧ 幕後》柯文哲終結者臉色蒼白！王俊力親自領軍　拿下民眾黨獅子王才敢回檢察長大會‧ 幕後》「除非犯了白癡的錯！」柯文哲早不滿彭振聲　知道「她」辦京華城案就放心了,風傳媒,2024-09-06,https://www.storm.mg/article/5234672,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/6abc16dd-9343-44c2-a999-a92e7def0561,https://d1pxdrw6gckt4w.cloudfront.net/network/66c818a5-2d28-4d61-b801-d394cc0cf2c0,柯文哲因涉嫌在京華城案中的圖利與收賄，被台北地檢署聲請羈押禁見。台北地方法院2日裁定無保請回，但經台北地檢署抗告後，高等法院發回更裁，最終於5日裁定柯文哲羈押禁見，禁止通信與接見。對此，前立委林濁水在臉書發文表示，台北地院在4天內，在不採取新證據的前提下，作出互相矛盾的裁定，讓人對司法信心不足。林濁水指出，法院從最初認定柯文哲未能充分證明犯罪嫌疑重大，到最終認定其明知違法並執意為之，這樣的反差讓人難以信服。民進黨立法院黨團幹事長吳思瑤表示對柯文哲涉案態度為「哀矜勿喜」，林濁水則認為柯文哲浪費了許多改革機會，令人感到遺憾。
