文章類別,文章標題,文章內容,文章來源,日期,文章網址,文字雲,關係圖,文章摘要
政治,柯文哲羈押禁見確定不提抗告！律師團3點聲明曝光：他不願讓法院為難,民眾黨主席柯文哲因涉京華城案被台北地方法院裁定羈押禁見，外界多關注柯文哲是否將提出抗告？民眾黨緊急應變小組召集人、立委黃國昌今（9）日接受訪問時透露「我知道柯文哲主席的決定」，但他不能說。柯文哲3位辯護律師隨後也公布聯合聲明指出，在律見時再次確跟柯文哲確認，不願提起抗告。黃國昌上午接受「千秋萬事」主持人王淺秋專訪時，談及柯文哲是否要提抗告。黃國昌表示，這完全是柯文哲個人的決定，因為柯文哲才是當事人，要不要提抗告律師可以提建議，當事人的決定律師不可能去更改，「我知道柯文哲主席的決定」，但他不能說。隨即中午，柯文哲的3位辯護律師發出聯合聲明表示，台北地方法院近日所為柯文哲應予羈押禁見之裁定，其認事用法存在多處明顯違誤，以辯護人之職責，本應依法循抗告程序提請台灣高等法院撤銷並發回更審，以尋求救濟。 聲明中提到，惟以，柯文哲於庭前即已向辯護人明白表示，其曾向庭上陳明不願讓法院有所為難，且如遭羈押，不願抗告，請檢察官於此2個月之羈押期間內，窮盡一切調查義務，他會盡力配合調查等語。 聲明強調，在律見時再次確認，柯文哲仍然表示不願提起抗告。因抗告之提起與否，辯護人依法不得違反委任人明示之意思，故基於尊重當事人之意願，不再抗告。更多風傳媒獨家新聞：（相關報導：柯文哲羈押禁見擬不提抗告？黃國昌語帶保留：知道賴政府不會放過他｜更多文章）‧ 幕後》聽到柯文哲被羈押禁見的那一刻　平常「惦惦」的台北市都發局公務員變這樣‧ 幕後》柯文哲終結者臉色蒼白！王俊力親自領軍　拿下民眾黨獅子王才敢回檢察長大會,風傳媒,2024-09-09,https://www.storm.mg/article/5235485,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/089db2d7-227d-4228-918e-7a5869f4d339,https://d1pxdrw6gckt4w.cloudfront.net/network/dfc4cf3a-c243-42be-aa62-795f45e1fbf7,民眾黨主席柯文哲因涉京華城案被台北地方法院裁定羈押禁見，外界關注他是否會提出抗告。民眾黨緊急應變小組召集人黃國昌透露，這完全是柯文哲個人的決定，但他不能說明具體內容。隨後，柯文哲的三位辯護律師發表聯合聲明，指出法院的裁定存在多處違誤，但柯文哲已明確表示不願提起抗告，因為他不想讓法院為難，並願意在羈押期間全力配合調查。律師們基於尊重柯文哲的意願，決定不再提出抗告。
風生活 教育 學習 時事話題,少報招生缺額！「這1所私立大學」校長自請處分，公開坦承疏失道歉了,中國文化大學日前發生招生名額未確實回流，校長王子奇今（9）日發公開信向教職員鄭重道歉，他已自請處分，並將負起所有行政責任，所有處置都將坦然接受。中國文化大學（台北）先前被爆料未確實回流名額，經教育部追查後，發現佛光大學（宜蘭）、真理大學（新北）、大葉大學（彰化）也有同樣情形。教育部將依情節輕重，扣減大學招生專業化發展計畫補助經費、私校獎補助款，並依法嚴懲相關人員。王子奇今天發公開信給學校教職員，信中提到，他接任校長以來，致力推動校務改革，不僅學校財務上有所改善，招生、產學、成人教育等各方面都有成長。有關未確實回流招生名額的疏失，王子奇指出，他於第一時間就向董事長及董事陳報並自請處分，在學校行政會議座談會與教育部到校訪視時也自承疏失並公開道歉；考量維持校務正常運作，並配合教育部調查報告，以及臨時董事會召開，待相關工作於9月6日晚間告一段落後，才對全體教職員為此次事件鄭重道歉並進行說明。王子奇說明，招生名額未回流一事，學校主要參酌其他學校招生數據及作法，誤以為是主管機關給予的彈性空間，今年在不影響學生權益前提下，作出不全數回流的決定，僅是卑微希望在今年分發放榜當天，避免再度因缺額數受到影響，造成學校困擾。王子奇表示，無論動機為何，未依法依規辦理確是事實，他已於臨時董事會議中表達將負起所有行政責任，也將依董事會決議，等教育部作成最終處分後由董事會議處，所有處置措施，他都將坦然接受，絕無異議。（相關報導：台灣哪一間私立大學最強？東吳、輔仁沒上榜！最佳私大TOP10出爐｜更多文章）責任編輯／梁溶珈,風傳媒,2024-09-09,https://www.storm.mg/lifestyle/5235441,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/3b1cdc69-f86c-415a-86c4-74e3dd688ea2,https://d1pxdrw6gckt4w.cloudfront.net/network/1eef6278-093b-49d0-8bed-14e419e0c9d0,中國文化大學校長王子奇因招生名額未確實回流事件，發公開信向教職員道歉並自請處分，承諾負起所有行政責任。此事件經教育部追查後，佛光大學、真理大學、大葉大學也存在相似情況。教育部將根據情節輕重扣減相關補助經費並嚴懲責任人。王子奇強調自接任校長以來，致力推動校務改革，並改善學校財務及各項發展。對於此次疏失，王子奇表示是參酌其他學校作法誤以為有彈性空間，並非故意，將配合教育部調查並接受所有處罰。
國際 中港澳 下班經濟學 財經頭條 1%Style 華爾街日報選文,華爾街日報》一胎化政策催生的時代結束：中國不再允許外國人跨國收養,中國表示正式停止幾乎所有跨國收養，20世紀90年代以來數以萬計出生於中國的兒童曾經由這一途徑加入了美國和其他國家的家庭。多年來，來自中國的跨國領養兒童數量持續下降，自新冠疫情暴發以來基本處於停滯狀態。許多國家都收緊了對跨國收養的限制，部分原因是擔心領養兒童是被從父母身邊偷走的。中國這一舉動也反映出國內經濟狀況的變化，如今中國已成為全球第二大經濟體。近幾十年來，中國面臨的人口問題已經已從過剩轉向出生率急劇下降。中國外交部發言人毛寧在上周四的例行記者會上表示，根據中國政府的新跨國收養政策，今後除「外國人來華收養三代以內旁系同輩血親的子女和繼子女」外，不再向國外送養兒童。她說，中國對收養家庭「希望收養中國兒童的願望和愛心」表示感謝。1990年，也就是一胎化政策實施十年後，中國政府收緊規定以阻止父母將超生子女交給親屬或其他家庭撫養。這導致大量兒童進入國內的孤兒院，也為跨國收養打開了大門。「政府的強制政策是影響中國跨國收養的核心因素，」漢普郡學院（Hampshire College）亞洲研究教授江開安（Kay Johnson）在她2016年出版的《中國的隱匿兒童》（China’s Hidden Children）一書中寫道。江開安已於2019年去世，她的女兒是第一批被從中國領養的孩子之一。江開安曾與數百個中國父母交談過，其中許多人為了躲避計劃生育政策懲罰而放棄了自己的孩子。中國1992年正式批准涉外收養，之後成為一個主要的收養兒童來源國。根據紐卡索大學（Newcastle University）的Peter Selman彙編的數據，2004年至2022年間，超過8.9萬名中國兒童被20多個國家的家庭收養。中國官方2016年發布的數據顯示，30年間，近15萬名中國兒童被海外家庭收養。作家、母愛橋（Mothers’ Bridge of Love）聯合創始人薛欣然表示，實際數字可能更高，因為20世紀80年代末和90年代初的一些收養案例沒有統計在內。母愛橋是一家總部位於倫敦的非營利組織，致力於幫助被領養的中國孩子。（相關報導：華爾街日報》低學歷、高勞動參與率：百萬新移民如何改變美國勞動市場｜更多文章）其中尤以美國領養的中國兒童最多。根據美國國務院的數據，1999年至2023年間，美國家庭收養了超過8.2萬名中國兒童。其中大多數是女孩。,風傳媒,2024-09-09,https://www.storm.mg/article/5235449,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/332d9415-eda5-44c8-84d6-fe634b97bf68,https://d1pxdrw6gckt4w.cloudfront.net/network/52709fe3-281e-4dec-9a1f-6f73ecb5e128,中國政府宣布正式停止幾乎所有跨國收養，這一政策變化標誌著自20世紀90年代以來數以萬計中國兒童被外國家庭領養的時代結束。自新冠疫情爆發以來，來自中國的跨國領養數量已經大幅下降。許多國家因擔心領養兒童可能被偷走，對跨國收養設置了更多限制。中國如今已經成為全球第二大經濟體，並面臨出生率急劇下降的人口問題。根據新政策，除外國人來華收養三代以內旁系同輩血親的子女和繼子女外，中國將不再向國外送養兒童。中國自1992年正式批准涉外收養以來，成為主要的收養來源國，至今已有近15萬名中國兒童被海外家庭收養。美國是收養中國兒童最多的國家，1999年至2023年間超過8.2萬名中國兒童被美國家庭收養，其中多數是女孩。
國際 中港澳,外交戰狼變肥貓？秦剛「同志」保住性命，《華郵》爆他被貶當低階上班族,中國外交史上最快升官紀錄的前國務委員兼外交部長秦剛，去年（2023年）7月突然遭到免職，隨後「人間蒸發」一度生死成謎。美國《華盛頓郵報》（The Washington Post）8日報導，根據最新情資，秦剛被拔官後，經過徹底的調查與思想改造後，被下放到一家官方出版社，成為一名基層上班族。現年58歲的秦剛，曾是中國「戰狼外交」的代表性人物，從駐美大使直升外交部長，成為中共「國務委員」達到人生巔峰之際，突然毫無預警消失在公眾面前，中國官場盛傳秦剛「出事了」。外傳秦剛被檢舉，他跟疑似具有雙面諜身分的香港《鳳凰衛視》電視台美女主播傅曉田外遇，還在美國生了一個具有美國籍的兒子。雖然未獲官方證實，不過傅曉田與秦剛雙雙消聲匿跡，更讓外界更堅信，秦剛可能中了「美人計」。《華盛頓郵報》報導，前中央情報局中國部門資深分析師、現任諮詢公司中國策略集團負責人強森（Christopher K. Johnson）透露，根據最新情資，秦剛被拔官後，經過徹底的調查與思想改造後，被下放到中國外交部屬下的「世界知識出版社」，擔任基層工作人員，雖然羞辱意味十足，不過起碼保住了性命。（相關報導：ECFA上路十年後，北京、上海、廣州等9城擬開放外商獨資醫院准入中國市場｜更多文章）《華郵》報導說，根據兩名前美國官員的說法，58歲的秦剛比起以前的地位，已經大大削弱。美前官員稱，秦剛是在春季的某個時候被降職，其中一位官員表示，這是「失寵」，但也意味著「他擺脫了困境」，不會進監獄，不過他的職業生涯也已經結束了。,風傳媒,2024-09-09,https://www.storm.mg/article/5235484,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/ce7e4768-7dc3-42b0-82cb-d6abf0fd58f1,https://d1pxdrw6gckt4w.cloudfront.net/network/042da711-4f21-4f13-b843-3924dce631dd,前國務委員兼外交部長秦剛在2023年7月突然被免職，隨後消失在公眾視野，引發生死成謎的猜測。美國《華盛頓郵報》報導，最新情資顯示，秦剛經過徹底調查與思想改造後，被下放到中國外交部屬下的「世界知識出版社」，成為基層員工，雖然地位大幅下降，但至少保住性命。秦剛曾是中國「戰狼外交」的代表人物，從駐美大使直升外交部長，但在達到人生巔峰時突然失勢。外界盛傳秦剛因與香港《鳳凰衛視》主播傅曉田外遇並生下一個美籍兒子而遭檢舉，雖未獲官方證實，但兩人同時消聲匿跡，加深了這一猜測。美國前官員表示，秦剛的降職意味著他擺脫了更嚴重的處境，但職業生涯已經結束。
風生活 品味生活 健康,國外研究機構示警: 菸商正透過不正當手段推加熱菸,近期菸商以挹注百億癌藥基金的名義舉辦加熱菸大遊行，長期投入癌藥基金倡議的台灣癌症基金會等病友團體，火速澄清其非主辦方，並強調政策調整必須經過嚴謹、專業且透明的審查程序，確保不會因短期財政利益而損害長期公共健康。拒菸聯盟亦呼籲政府，要勇敢拒絕菸商干擾、出面揭露菸商真面目。國健署署長再次強調，會持續為民眾健康把關、尊重專業審查。其實不只在台灣，菸商在各國一再做出誤導性、欺騙大眾的言論，已引來不少爭議。根據路透社（7/17）報導，加熱菸大廠近期欲在美國申請加熱菸產品上市，引來無菸兒童運動、美國兒科學會、美國肺臟協會等六個反菸及健康團體抨擊，表示該廠商錯誤地暗示FDA認為IQOS可以降低健康危害。事實上美國FDA於2019年首次授權該廠商銷售加熱菸時就表明，在沒有長期的流行病學研究的情況下，無法證明IQOS裝置可以降低健康風險或減少煙草相關危害及疾病，所以並未授權廠商進行相關宣稱，同時拒絕該廠商聲稱其IQOS設備降低健康風險的申請。該報導進一步指出，該廠商在2023年申請續期其現有的授權命令，但FDA尚未決定該申請通過與否。PMI則表示設備在未獲得FDA授權之前，不會推動在美國全面上市。另一方面，巴斯大學（University of Bath）煙草控制小組發布的研究也示警，菸商正企圖破壞公衛醫療政策。6/28衛報就指出，國際大廠試圖透過資助研究單位的方式「操縱科學」牟利，並引用巴斯大學（University of Bath）煙草控制小組發表於《尼古丁及煙草研究》的論文，該論文係依據2012-2020年該菸商內部流出的24份檔案進行分析。論文指出，該菸商在日本的子公司每月向東京大學教授經營的生命科學諮詢公司FTI-Innovations支付約2萬英鎊，用於在學術活動中推廣科學和產品。希望透過政治人物、醫師，在2020年東京奧運，吸引非吸煙者使用加熱煙草產品。計畫研究人員Sophie Braznell博士表示：「菸商為了利潤而操縱科學傷害了所有人，特別是試圖做出可能改變生活決策的消費者。破壞了公共衛生政策，且鼓勵廣泛使用有害產品。」Braznell強調，該菸商外流的檔案打臉了他們關於「透明科學」的說法。菸草行業監督機構Stopping Tobacco Organizations and Products（Stop）主任Jorge Alday表示，在體育賽事上宣傳有害的菸草產品，不僅誤導消費者，更提高年輕人與兒童接觸的機率，這些發現與該菸商一直以來保證只針對成年吸菸者大不相符。（相關報導：加熱菸速審可年增200億菸捐？拒菸聯盟：稅收非上市審查條件｜更多文章）不久前有菸商操作癌藥基金遊行，而近期包含陳瑩、牛煦庭、游灝、黃健豪、黃建賓等朝野藍綠立委，不約而同透過質詢等方式，要求行政院、衛福部、國健署速審加熱菸，其主張理由與菸商的宣傳話術不謀而合。加上此次菸商以癌藥基金之名遊行，輿論也開始擔憂「健康台灣岌岌可危」。國健署署長吳昭軍指出，所謂加熱菸捐支應百億癌症新藥基金缺口，「沒有法源依據」，而站在國健署立場，必須以把關民眾健康、菸害防制為出發點，加熱菸審查需保持嚴謹態度，不能把其他因素加入。羅素英日前接受媒體訪問則表示，審查委員其實都很有經驗、審理前都很清楚，國健署也會提供相關資訊供委員參考，不會被業者「魚目混珠」。目前申請審查之產品，皆未通過美國食品藥物管理局菸草產品上市前申請程序，國健署將持續掌握美國核准情形及對外公開資料，供審查參考。,風傳媒,2024-09-09,https://www.storm.mg/lifestyle/5235448,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/8488a8ff-48d6-467d-9243-e04fa8be6776,https://d1pxdrw6gckt4w.cloudfront.net/network/247f8cf5-156c-41c9-8b98-e13611800338,近期菸商以捐贈百億癌藥基金的名義舉辦加熱菸大遊行，引發台灣癌症基金會等團體的澄清和反對。這些團體強調政策調整需嚴謹審查，避免短期財政利益損害公共健康。拒菸聯盟亦呼籲政府揭露菸商真面目，國健署則重申會持續把關民眾健康。而在國際上，菸商也因誤導性言論引發爭議，例如在美國申請加熱菸產品上市遭多個健康團體抨擊，FDA亦未授權其聲稱可降低健康風險的申請。巴斯大學的研究還揭露菸商試圖透過資助研究單位操縱科學，影響公共衛生政策。近期台灣多位朝野立委要求速審加熱菸，但國健署強調，加熱菸審查需保持嚴謹，不能因其他因素而妥協。
風生活 教育 學習 時事話題,4所私立大學慘了！被抓包造假入學缺額，教育部點名「這2間」非初犯,中國文化大學等4校名額未確實回流，教育部長鄭英耀今（9）日表示，會視情節輕重扣減不同比例招生名額及獎補助款，對於初犯學校會從寬處理，累犯學校則會有比較大懲處。中國文化大學（台北）先前被爆料未確實回流名額，經教育部追查後，發現佛光大學（宜蘭）、真理大學（新北）、大葉大學（彰化）有同樣情形；教育部將依情節輕重，扣減大學招生專業化發展計畫補助經費、私校獎補助款，並依法嚴懲相關人員。鄭英耀今天在中小學校長數位學習領導指引宣導暨專業增能工作坊會前接受聯訪時提到，可能有些校長因任期或人事更換，導致對相關法令較不熟悉，對於初次違規學校，例如文化大學、大葉大學，教育部會從寬處理。鄭英耀表示，教育部已有相關規定，將視情節輕重扣減不同比例招生名額與獎補助款，如真理大學、佛光大學因已非初犯，就會有比較大的懲處。（相關報導：台灣哪一間私立大學最強？東吳、輔仁沒上榜！最佳私大TOP10出爐｜更多文章）至於是否懲處董事會，鄭英耀指出，這部分須進一步瞭解董事會事先是否知情，校長是否有向董事會報告此事；如果董事會並不清楚，只是相信校長專業校務治理，主要責任應還是在校長身上。責任編輯／梁溶珈,風傳媒,2024-09-09,https://www.storm.mg/lifestyle/5235413,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/c55a04e3-72cb-4aa2-aaff-93eaac356bef,https://d1pxdrw6gckt4w.cloudfront.net/network/430f8f72-9725-40d2-af64-52516fec3f7a,中國文化大學等4所私立大學被揭發未確實回流入學名額，教育部長鄭英耀表示，將視情節輕重扣減招生名額及獎補助款。對於初犯如文化大學、大葉大學，會從寬處理；而累犯的佛光大學、真理大學則會有較嚴厲懲處。鄭英耀指出，部分校長因任期或人事更換，對法令不熟悉，可能是違規原因之一；教育部將依法嚴懲相關人員。至於是否懲處董事會，需進一步瞭解其是否知情，若不知情，主要責任在校長。
政治,柯文哲羈押禁見擬不提抗告？黃國昌語帶保留：知道賴政府不會放過他,民眾黨主席柯文哲遭羈押禁見，外界關注是否提抗告。民眾黨緊急應變小組召集人黃國昌今天說，4日和柯文哲一起去花蓮，過程中柯文哲交代他很多事，柯文哲很清楚知道「賴清德政府是不會放過他的」，對於接下來的應對，柯文哲心裡早就做好準備。柯文哲被控於京華城案涉嫌圖利等罪，日前經北檢聲押獲無保請回，案經高院撤銷發回，台北地方法院5日再度召開羈押庭，並裁定柯文哲羈押禁見。民眾黨緊急應變小組召集人、立委黃國昌上午接受「千秋萬事」主持人王淺秋專訪時，談及柯文哲是否要提抗告。黃國昌表示，這完全是柯文哲個人的決定，因為柯文哲才是當事人，要不要提抗告律師可以提建議，當事人的決定律師不可能去更改，「我知道柯文哲主席的決定」，但他不能說。黃國昌指出，他4日和柯文哲一起去花蓮，過程中柯文哲交代他很多事，柯文哲很清楚知道「賴清德政府是不會放過他的」，對於接下來的應對，柯文哲心裡早就做好準備，柯文哲絕對會在適當時機透過適當方式讓大家知道。王淺秋說，聽起來不提出抗告可能性比較高嗎；黃國昌說，這件事他沒辦法評論。王淺秋指出，日前傳出如果在羈押庭可以交保的話，柯文哲也不願意付保金；黃國昌表示，「是，沒錯」。談到8日晚間民眾黨在立法院旁舉辦首場公民開講活動，除8位民眾黨立委發言外，國民黨立委徐巧芯透過文字聲援，馬英九基金會執行長蕭旭岑則是唯一到場的國民黨人士。黃國昌說，蕭旭岑昨晚出現前，彼此間默契是不能先曝光，如果曝光的話，蕭旭岑也擔心會來不了，感謝蕭旭岑願意站出來，不只聲援柯文哲個人，也對台灣司法程序亂象提出建言；徐巧芯本來也非常想來，「後來有一些其他因素」才改用聲明方式。至於民眾黨組織部副主任林昭印日前在直播節目中指小草「叫你們上街頭，一下出國、一下上班，藉口一大堆」，遭疑是暗指民眾黨台北市議員林珍羽、陳宥丞4日就隨台北市長蔣萬安訪美。黃國昌說，「不是啦」，柯文哲交代要大家在工作崗位上把事情做好，因為這將是長期抗戰，民眾黨籍台北市議員已經排定既定行程，有公務行程就出訪，其餘台北、新北市議員都有到場。更多風傳媒獨家新聞：‧ 幕後》聽到柯文哲被羈押禁見的那一刻　平常「惦惦」的台北市都發局公務員變這樣（相關報導：柯文哲羈押好慘？阿扁感同身受「PTSD復發」　憶受刑往事嘆：痛苦吞滿腹｜更多文章）‧ 幕後》柯文哲終結者臉色蒼白！王俊力親自領軍　拿下民眾黨獅子王才敢回檢察長大會,風傳媒,2024-09-09,https://www.storm.mg/article/5235469,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/d47c05dc-716d-4d63-9e62-cf839cb1069a,https://d1pxdrw6gckt4w.cloudfront.net/network/23f531f2-dcb8-4818-9d13-78eed106c63e,民眾黨主席柯文哲因京華城案涉嫌圖利等罪被羈押禁見，外界關注是否提抗告。民眾黨緊急應變小組召集人黃國昌表示，提抗告與否由柯文哲決定，雖他知曉柯文哲的決定但不能透露。黃國昌提到，4日與柯文哲去花蓮時，柯文哲明確表示賴清德政府不會放過他，並已做好應對準備。對於柯文哲不願付保金的傳聞，黃國昌也證實了。8日晚間，民眾黨在立法院旁舉辦首場公民開講活動，除了民眾黨立委發言，國民黨的徐巧芯和蕭旭岑也表達了聲援。黃國昌還提及柯文哲要求大家在工作崗位上做好準備，因為這將是一場長期抗戰。
風生活 市場動態 汽車,Alpine預告A390 Beta電動休旅將於巴黎車展現身,巴黎車展即將於10月登場，身為地主國的Alpine，近日也釋出預告品牌電動跨界休旅A390 Beta將會在此現身，並且預計2025年進行生產。巴黎車展即將於10月登場，近期汽車品牌也開始陸續釋出相關消息，身為地主國的Alpine，近日就釋出圖片預告品牌動跨界休旅A390 Beta將會車展現身。目前關於A390 Beta尚未有太多資訊，僅知應該會採用CMF-EV平台建構，另外從所釋出的圖片與車名得知A390 Beta會是一款偏重生活機能的車型，這和A290為掀背車是相同邏輯。A390 Beta預計於2025年就會進行生產，而A290則會加入販售行列。車迷注意！《風汽車》粉絲團開張囉，快來按讚追蹤成為VIP車迷，掌握最新全球車訊！ Toyota與BMW攜手打造氫能源 2028年BMW推出氫動力新車 ｜更多文章）《原文詳見：CARTURE 車勢文化》 ,風傳媒,2024-09-09,https://www.storm.mg/lifestyle/5235421,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/c5915b56-8794-4aeb-b62a-3ec4f0941d64,https://d1pxdrw6gckt4w.cloudfront.net/network/90ae9447-9d7e-415b-84fb-5c1c88515494,巴黎車展即將於10月登場，法國汽車品牌Alpine近日預告其電動跨界休旅車A390 Beta將在車展亮相，並計劃於2025年開始生產。雖然目前有關A390 Beta的詳細資訊不多，但已知該車型將採用CMF-EV平台建構，並偏重於生活機能，類似於掀背車型的A290。車迷們可以關注更多車展資訊以及Alpine的新車動態。
風生活 美食 新知 消費 時事話題,好市多1款白米吃完固定回購！內行大讚「米粒大顆、口感Ｑ彈」：好吃又便宜,亞洲人喜愛米食，白米飯、壽司、粥、炒飯都是東方人餐餐可見的佳餚，近期有網友分享一款日牌「新潟魚沼越光米」，一包五公斤重，價格699元，讓他大讚，「日本米，果然不錯吃」。一名網友在臉書社團「好事多 商品經驗老實說」分享，一款日本進口的越光米，一包五公斤重，價格699元，讓他大讚，「日本米果然不錯吃」。貼文曝光後，網友們紛紛留言表示，｢之前700多，好吃，煮出來看飯的光澤度就不一樣」、「好吃，Q」、「這包網路要八九百，好市多賣的真的便宜，重點是產區優良，在日本也是好米」、「日本米粒整體較大又完整，同樣一杯米煮好份量比台灣米多。所以品質對得起它的售價」、「我也愛這個，一分錢一分貨」、「這包真的好吃」、「這包好吃又便宜，時間到了都會固定去搬，有一段時間還缺貨」、「這真的好吃，已吃掉一包，隔日飯炒飯也很棒」、「＋1，也是我必買商品。就算放常溫保存也沒米蟲」。不過，許多民眾推薦台灣米其實就很好吃了，「台東池上咖啡色那款！絕對不輸喔」、「花蓮台東池上關山產地的米就很好吃了，價錢也不貴」、「台灣米好吃，台灣南北糉好食軟糯味美值得一試」、「台灣池上的好吃又健康」。也有網友分享，如果怕米太大包會長米蟲，買回家可以直接放冷凍2～3天，再放冷藏包存，米蟲就不會出現了。完整討論：《Costco好市多 商品經驗老實說》（相關報導：好市多Costco必買》10年都用不完的保鮮膜、免剝殼冷凍蝦仁！9樣內行人推薦商品清單用過回不去｜更多文章）責任編輯／林俐,風傳媒,2024-09-09,https://www.storm.mg/lifestyle/5235423,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/7bd960cb-c4a8-4c72-8f50-03bc36327d47,https://d1pxdrw6gckt4w.cloudfront.net/network/c29af4d3-439b-4665-80f1-c442147f2b45,近期有網友在臉書社團分享了一款日本進口的「新潟魚沼越光米」，這款五公斤裝的白米在好市多售價699元，網友們一致好評，稱其米粒大顆、口感Q彈、光澤度佳，且價格較網購便宜。許多人固定回購這款白米，認為在日本也是高品質的米。除了日本米，部分網友也推薦台灣米，如台東池上和花蓮產地的米，認為其味道不亞於日本米且價格更實惠。為避免米蟲，可以將米冷凍2～3天再冷藏保存。
政治,捍衛偵查不公開人權！藍委批檢廉放話特定媒體：人人都可能是明天的柯文哲,民眾黨主席柯文哲疑涉京華城弊案，被收押禁見，民眾黨昨（8）日號召支持者在立法院聲援柯文哲，小草聚集群情激憤。立委李彥秀今（9）日受訪表示，「今天不爭取，人人都可能是明天的柯文哲。」民眾關心的不僅是最後判決結果，更是司法程序正義，檢廉不斷放消息給特定媒體帶風向，已經嚴重違犯偵查不公開原則，這是全民都不能接受的司法問題。民眾黨昨天在立法院號召支持者聲援柯文哲，李彥秀今受訪表示，大家看到廉檢從搜索、逮捕、聲押到羈押的過程，偵查程序已激起法學界與實務界討論，廉檢甚至不斷透過特定媒體放話，嚴重違反「偵察不公開」的原則，事後還用「不予證實」給大眾影射與想像的空間。李彥秀強調，程序正義是基本人權，沒有政黨與顏色之分、「今天不爭取，人人都可能是明天的柯文哲」，民眾黨昨晚在立院前的集會活動，訴求的不僅是司法的公平正義，更是民眾黨站穩腳步凝聚內部向心的重要關鍵，藍委徐巧芯也以過來人身分，寫信聲援民眾黨和小草，批評偵查過程亂公開放話；馬英九基金會執行長蕭旭岑到場力挺，捍衛偵查不公開及基本人權，這些都應該是民主法治國家的核心價值，也是未來在立法院會會爭取的以及主張。更多風傳媒獨家新聞：（相關報導：柯文哲羈押好慘？阿扁感同身受「PTSD復發」　憶受刑往事嘆：痛苦吞滿腹｜更多文章）‧ 幕後》聽到柯文哲被羈押禁見的那一刻　平常「惦惦」的台北市都發局公務員變這樣‧ 幕後》柯文哲終結者臉色蒼白！王俊力親自領軍　拿下民眾黨獅子王才敢回檢察長大會,風傳媒,2024-09-09,https://www.storm.mg/article/5235466,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/e587e2f7-8108-4174-9f08-5b4687fbf400,https://d1pxdrw6gckt4w.cloudfront.net/network/19420e87-5613-4353-81fe-f7513d083f0e,民眾黨主席柯文哲因涉嫌京華城弊案被收押禁見，民眾黨於8日號召支持者在立法院聲援柯文哲，立委李彥秀9日受訪時表示，若不爭取司法程序正義，人人都有可能成為下一個柯文哲。她批評檢廉機構不斷向特定媒體放話，嚴重違反偵查不公開的原則，這種做法給大眾帶來影射與想像的空間，侵犯了基本人權。藍委徐巧芯和馬英九基金會執行長蕭旭岑也表達了對民眾黨和司法程序正義的支持，強調捍衛偵查不公開及基本人權是民主法治國家的核心價值。這次事件不僅關乎司法的公平正義，更是民眾黨凝聚內部向心力的重要契機。
